scenario,expected_role,trial,parameter_name,parameter_value,probe_count,maximum_dot_relative_defect,maximum_gamma_scaled_normwise_score,median_gamma_scaled_normwise_score,minimum_dot_signal,maximum_dot_condition_proxy,traditional_dot_gate,fd_relative_error,structure_relative_error,actual_forward_branch_changed,diagnostic_support_changed
separate_cancellation_residual,numerically_unstable_correct_formula_needs_rejection_or_rewrite,6,component_difference_scale,1e-06,4,2.2153347059833463e-09,43.66126449863958,14.19636259697718,1.8220276225356468e-09,558.233048855189,False,6.895352255750849e-09,0.0,False,False
separate_cancellation_residual,numerically_unstable_correct_formula_needs_rejection_or_rewrite,6,component_difference_scale,1e-06,8,6.475877223297555e-09,133.34241913927607,23.07507943287309,1.8220276225356468e-09,558.233048855189,False,6.895352255750849e-09,0.0,False,False
separate_cancellation_residual,numerically_unstable_correct_formula_needs_rejection_or_rewrite,6,component_difference_scale,1e-06,16,1.5438465559225973e-08,193.08723033464995,49.3027921433422,1.8220276225356468e-09,558.233048855189,False,6.895352255750849e-09,0.0,False,False
paired_cancellation_residual,clean_should_pass,6,component_difference_scale,1e-06,1,8.098777720864895e-15,2.6837703900508113e-05,2.6837703900508113e-05,1.8384565596355726e-09,553.244529762546,True,1.7512074466783515e-10,0.0,False,False
paired_cancellation_residual,clean_should_pass,6,component_difference_scale,1e-06,2,2.269945308540074e-14,7.454917750141143e-05,5.069344070095977e-05,1.8220276264828443e-09,558.2330476447512,True,1.7512074466783515e-10,0.0,False,False
paired_cancellation_residual,clean_should_pass,6,component_difference_scale,1e-06,4,2.269945308540074e-14,7.454917750141143e-05,2.2364753250423425e-05,1.8220276264828443e-09,558.2330476447512,True,1.7512074466783515e-10,0.0,False,False
paired_cancellation_residual,clean_should_pass,6,component_difference_scale,1e-06,8,2.269945308540074e-14,8.945901300169371e-05,2.832868745053634e-05,1.8220276264828443e-09,558.2330476447512,True,1.7512074466783515e-10,0.0,False,False
paired_cancellation_residual,clean_should_pass,6,component_difference_scale,1e-06,16,2.269945308540074e-14,0.00010735081560203245,4.1747539400790396e-05,1.8220276264828443e-09,558.2330476447512,True,1.7512074466783515e-10,0.0,False,False
separate_cancellation_residual,numerically_unstable_correct_formula_needs_rejection_or_rewrite,6,component_difference_scale,0.0001,1,8.597576046231478e-11,0.2849062019194703,0.2849062019194703,1.8384565586254917e-07,553.2445300663293,True,6.622810393329958e-11,0.0,False,False
separate_cancellation_residual,numerically_unstable_correct_formula_needs_rejection_or_rewrite,6,component_difference_scale,0.0001,2,4.5223237813958535e-10,1.4852142786408882,0.8850602402801793,1.8220276270206865e-07,558.2330474797863,False,6.622810393329958e-11,0.0,False,False
separate_cancellation_residual,numerically_unstable_correct_formula_needs_rejection_or_rewrite,6,component_difference_scale,0.0001,4,4.5223237813958535e-10,1.4852142786408882,0.32695814052184813,1.8220276270206865e-07,558.2330474797863,False,6.622810393329958e-11,0.0,False,False
separate_cancellation_residual,numerically_unstable_correct_formula_needs_rejection_or_rewrite,6,component_difference_scale,0.0001,8,4.5223237813958535e-10,1.4852142786408882,0.32695814052184813,1.8220276270206865e-07,558.2330474797863,False,6.622810393329958e-11,0.0,False,False
separate_cancellation_residual,numerically_unstable_correct_formula_needs_rejection_or_rewrite,6,component_difference_scale,0.0001,16,4.5223237813958535e-10,1.4852142786408882,0.4401450235747797,1.8220276270206865e-07,558.2330474797863,False,6.622810393329958e-11,0.0,False,False
paired_cancellation_residual,clean_should_pass,6,component_difference_scale,0.0001,1,2.1308784061418975e-14,7.061298092936013e-05,7.061298092936013e-05,1.8384565584594256e-07,553.2445301163006,True,1.7140891715176738e-12,0.0,False,False
paired_cancellation_residual,clean_should_pass,6,component_difference_scale,0.0001,2,2.1308784061418975e-14,7.061298092936013e-05,6.297914515321308e-05,1.8220276270420116e-07,558.2330474732498,True,1.7140891715176738e-12,0.0,False,False
paired_cancellation_residual,clean_should_pass,6,component_difference_scale,0.0001,4,2.1308784061418975e-14,8.397219353761744e-05,6.297914515321308e-05,1.8220276270420116e-07,558.2330474732498,True,1.7140891715176738e-12,0.0,False,False
paired_cancellation_residual,clean_should_pass,6,component_difference_scale,0.0001,8,2.1308784061418975e-14,9.542294720183801e-05,6.297914515321308e-05,1.8220276270420116e-07,558.2330474732498,True,1.7140891715176738e-12,0.0,False,False
paired_cancellation_residual,clean_should_pass,6,component_difference_scale,0.0001,16,2.1308784061418975e-14,0.00019466281229174958,6.297914515321308e-05,1.8220276270420116e-07,558.2330474732498,True,1.7140891715176738e-12,0.0,False,False
hard_branch_crossing,fault_branch_must_reject_even_if_local_adjoint_passes,6,none,0.0,1,1.286080796769828e-15,1.5890892017129297e-06,1.5890892017129297e-06,0.0006744224314420245,1483.757690976143,True,1.0311141914739737,0.0,True,False
hard_branch_crossing,fault_branch_must_reject_even_if_local_adjoint_passes,6,none,0.0,2,3.044175213965791e-15,6.356356806851718e-05,3.257632863511505e-05,0.0006744224314420245,1483.757690976143,True,1.0311141914739737,0.0,True,False
hard_branch_crossing,fault_branch_must_reject_even_if_local_adjoint_passes,6,none,0.0,4,5.856077712469386e-15,0.00010805806571647922,3.635041548918326e-05,0.0006744224314420245,1483.757690976143,True,1.0311141914739737,0.0,True,False
hard_branch_crossing,fault_branch_must_reject_even_if_local_adjoint_passes,6,none,0.0,8,5.856077712469386e-15,0.00011441442252333093,5.2439943656526676e-05,0.0006744224314420245,1483.757690976143,True,1.0311141914739737,0.0,True,False
hard_branch_crossing,fault_branch_must_reject_even_if_local_adjoint_passes,6,none,0.0,16,1.5217562898819912e-14,0.00011441442252333093,4.687813145053142e-05,0.0006744224314420245,1483.757690976143,True,1.0311141914739737,0.0,True,False
clean_general,clean_should_pass,7,none,0.0,1,1.387402748618951e-15,0.00010163070951605562,0.00010163070951605562,0.040010841326727054,25.027680320205366,True,0.0,0.0,False,False
clean_general,clean_should_pass,7,none,0.0,2,3.589837014346929e-15,0.00010163070951605562,7.14590926284766e-05,0.006282013667353389,159.40406995161263,True,0.0,0.0,False,False
clean_general,clean_should_pass,7,none,0.0,4,3.589837014346929e-15,0.00010163070951605562,2.3819697542825537e-05,0.002070531637610857,483.6335402357126,True,0.0,0.0,False,False
clean_general,clean_should_pass,7,none,0.0,8,6.046594382165263e-15,0.00010163070951605562,5.002136483993363e-05,0.002070531637610857,483.6335402357126,True,0.0,0.0,False,False
clean_general,clean_should_pass,7,none,0.0,16,6.046594382165263e-15,0.00011433454820556258,4.446343541327433e-05,0.002070531637610857,483.6335402357126,True,0.0,0.0,False,False
clean_low_bilinear_signal,clean_should_pass_but_signal_relative_can_false_reject,7,none,0.0,1,0.9916666666666667,9.43724002767259e-05,9.43724002767259e-05,5.204170427930421e-17,1.9264765206541716e+16,False,0.0,0.0,False,False
clean_low_bilinear_signal,clean_should_pass_but_signal_relative_can_false_reject,7,none,0.0,2,0.9916666666666667,9.43724002767259e-05,7.375322038433201e-05,5.204170427930421e-17,1.9264765206541716e+16,False,0.0,0.0,False,False
clean_low_bilinear_signal,clean_should_pass_but_signal_relative_can_false_reject,7,none,0.0,4,0.9916666666666667,9.43724002767259e-05,5.908188084551328e-05,5.204170427930421e-17,1.9264765206541716e+16,False,0.0,0.0,False,False
clean_low_bilinear_signal,clean_should_pass_but_signal_relative_can_false_reject,7,none,0.0,8,0.9916666666666667,9.43724002767259e-05,4.361749592621786e-05,5.204170427930421e-17,1.9264765206541716e+16,False,0.0,0.0,False,False
clean_low_bilinear_signal,clean_should_pass_but_signal_relative_can_false_reject,7,none,0.0,16,0.9916666666666667,0.00012688726087627014,3.41009513604976e-05,5.204170427930421e-17,1.9264765206541716e+16,False,0.0,0.0,False,False
diagnostic_only_support_flip,clean_current_forward_report_only,7,none,0.0,1,1.387402748618951e-15,0.00010163070951605562,0.00010163070951605562,0.040010841326727054,25.027680320205366,True,0.0,0.0,False,True
diagnostic_only_support_flip,clean_current_forward_report_only,7,none,0.0,2,3.589837014346929e-15,0.00010163070951605562,7.14590926284766e-05,0.006282013667353389,159.40406995161263,True,0.0,0.0,False,True
diagnostic_only_support_flip,clean_current_forward_report_only,7,none,0.0,4,3.589837014346929e-15,0.00010163070951605562,2.3819697542825537e-05,0.002070531637610857,483.6335402357126,True,0.0,0.0,False,True
diagnostic_only_support_flip,clean_current_forward_report_only,7,none,0.0,8,6.046594382165263e-15,0.00010163070951605562,5.002136483993363e-05,0.002070531637610857,483.6335402357126,True,0.0,0.0,False,True
diagnostic_only_support_flip,clean_current_forward_report_only,7,none,0.0,16,6.046594382165263e-15,0.00011433454820556258,4.446343541327433e-05,0.002070531637610857,483.6335402357126,True,0.0,0.0,False,True
vjp_aligned_fault,fault_should_reject_by_adjoint,7,relative_fault_magnitude,1e-12,1,2.502909243577303e-11,1.8334434073470955,1.8334434073470955,0.040010841326727054,25.027680320204365,True,0.0,0.0,False,False
vjp_aligned_fault,fault_should_reject_by_adjoint,7,relative_fault_magnitude,1e-12,2,2.502909243577303e-11,1.8334434073470955,0.9285680332515135,0.00628201366736633,159.40406995127788,True,0.0,0.0,False,False
vjp_aligned_fault,fault_should_reject_by_adjoint,7,relative_fault_magnitude,1e-12,4,2.502909243577303e-11,1.8334434073470955,0.026605014175500995,0.002070531637614899,483.63354023474915,True,0.0,0.0,False,False
vjp_aligned_fault,fault_should_reject_by_adjoint,7,relative_fault_magnitude,1e-12,8,2.502909243577303e-11,1.8334434073470955,0.02583325597511342,0.002070531637614899,483.63354023474915,True,0.0,0.0,False,False
vjp_aligned_fault,fault_should_reject_by_adjoint,7,relative_fault_magnitude,1e-12,16,2.502909243577303e-11,1.8334434073470955,0.02081841565243035,0.002070531637614899,483.63354023474915,True,0.0,0.0,False,False
vjp_first_probe_blind_fault,fault_needs_multiple_random_tangents,7,relative_fault_magnitude,1e-12,1,1.387402748618951e-15,0.00010163070951605272,0.00010163070951605272,0.040010841326727054,25.02768032020608,True,0.0,0.0,False,False
vjp_first_probe_blind_fault,fault_needs_multiple_random_tangents,7,relative_fault_magnitude,1e-12,2,3.643684569562133e-12,0.04190678787700986,0.02100420929326296,0.006282013667353389,159.40406995161717,True,0.0,0.0,False,False
vjp_first_probe_blind_fault,fault_needs_multiple_random_tangents,7,relative_fault_magnitude,1e-12,4,4.90876094867401e-12,0.04190678787700986,0.02640016477663088,0.0020705316376210207,483.63354023335233,True,0.0,0.0,False,False
vjp_first_probe_blind_fault,fault_needs_multiple_random_tangents,7,relative_fault_magnitude,1e-12,8,4.90876094867401e-12,0.04777913731123429,0.02028326644763346,0.0020705316376210207,483.63354023335233,True,0.0,0.0,False,False
vjp_first_probe_blind_fault,fault_needs_multiple_random_tangents,7,relative_fault_magnitude,1e-12,16,4.90876094867401e-12,0.049695828973513594,0.02306699510047159,0.0020705316376210207,483.63354023335233,True,0.0,0.0,False,False
jvp_aligned_fault,fault_should_reject_by_adjoint_and_fd,7,relative_fault_magnitude,1e-12,1,1.5197262857684855e-12,0.11132373843614943,0.11132373843614943,0.040010841326727,25.0276803202054,True,1.0000057101817143e-12,0.0,False,False
jvp_aligned_fault,fault_should_reject_by_adjoint_and_fd,7,relative_fault_magnitude,1e-12,2,7.5709662632577e-12,0.11132373843614943,0.09919951238685124,0.0062820136673533665,159.4040699516132,True,1.0000057101817143e-12,0.0,False,False
jvp_aligned_fault,fault_should_reject_by_adjoint_and_fd,7,relative_fault_magnitude,1e-12,4,1.539988649906468e-11,0.11132373843614943,0.07802538925111552,0.002070531637610855,483.633540235713,True,1.0000057101817143e-12,0.0,False,False
jvp_aligned_fault,fault_should_reject_by_adjoint_and_fd,7,relative_fault_magnitude,1e-12,8,1.539988649906468e-11,0.11132373843614943,0.0835706148390853,0.002070531637610855,483.633540235713,True,1.0000057101817143e-12,0.0,False,False
jvp_aligned_fault,fault_should_reject_by_adjoint_and_fd,7,relative_fault_magnitude,1e-12,16,1.539988649906468e-11,0.11132373843614943,0.0783969765327836,0.002070531637610855,483.633540235713,True,1.0000057101817143e-12,0.0,False,False
self_consistent_wrong_derivative,fault_adjoint_blind_fd_must_reject,7,relative_fault_magnitude,1e-12,1,3.468506871546849e-16,2.5407677379013882e-05,2.5407677379013882e-05,0.040010841326733146,25.027680320201576,True,2.2831024301742874e-12,0.0,False,False
self_consistent_wrong_derivative,fault_adjoint_blind_fd_must_reject,7,relative_fault_magnitude,1e-12,2,2.899483742358621e-15,3.334757655995572e-05,2.93776269694848e-05,0.006282013667350169,159.40406995169445,True,2.2831024301742874e-12,0.0,False,False
self_consistent_wrong_derivative,fault_adjoint_blind_fd_must_reject,7,relative_fault_magnitude,1e-12,4,7.749793271083147e-15,3.334757655995572e-05,2.7392652174249343e-05,0.0020705316376191255,483.6335402337816,True,2.2831024301742874e-12,0.0,False,False
self_consistent_wrong_derivative,fault_adjoint_blind_fd_must_reject,7,relative_fault_magnitude,1e-12,8,7.749793271083147e-15,8.257495148179511e-05,2.381969754282552e-05,0.0020705316376191255,483.6335402337816,True,2.2831024301742874e-12,0.0,False,False
self_consistent_wrong_derivative,fault_adjoint_blind_fd_must_reject,7,relative_fault_magnitude,1e-12,16,7.749793271083147e-15,0.00010163070951605553,3.0568611846626074e-05,0.0020705316376191255,483.6335402337816,True,2.2831024301742874e-12,0.0,False,False
structure_mismatch,fault_adjoint_and_fd_blind_structure_must_reject,7,relative_fault_magnitude,1e-12,1,3.468506871546849e-16,2.5407677379013882e-05,2.5407677379013882e-05,0.040010841326733146,25.027680320201576,True,0.0,9.9999992699468e-13,False,False
structure_mismatch,fault_adjoint_and_fd_blind_structure_must_reject,7,relative_fault_magnitude,1e-12,2,2.899483742358621e-15,3.334757655995572e-05,2.93776269694848e-05,0.006282013667350169,159.40406995169445,True,0.0,9.9999992699468e-13,False,False
structure_mismatch,fault_adjoint_and_fd_blind_structure_must_reject,7,relative_fault_magnitude,1e-12,4,7.749793271083147e-15,3.334757655995572e-05,2.7392652174249343e-05,0.0020705316376191255,483.6335402337816,True,0.0,9.9999992699468e-13,False,False
structure_mismatch,fault_adjoint_and_fd_blind_structure_must_reject,7,relative_fault_magnitude,1e-12,8,7.749793271083147e-15,8.257495148179511e-05,2.381969754282552e-05,0.0020705316376191255,483.6335402337816,True,0.0,9.9999992699468e-13,False,False
structure_mismatch,fault_adjoint_and_fd_blind_structure_must_reject,7,relative_fault_magnitude,1e-12,16,7.749793271083147e-15,0.00010163070951605553,3.0568611846626074e-05,0.0020705316376191255,483.6335402337816,True,0.0,9.9999992699468e-13,False,False
vjp_aligned_fault,fault_should_reject_by_adjoint,7,relative_fault_magnitude,1e-10,1,2.5027694627503798e-09,183.33410144145103,183.33410144145103,0.040010841326727054,25.027680320105368,False,0.0,0.0,False,False
vjp_aligned_fault,fault_should_reject_by_adjoint,7,relative_fault_magnitude,1e-10,2,2.5027694627503798e-09,183.33410144145103,92.85426573374042,0.006282013668650313,159.40406991806668,False,0.0,0.0,False,False
vjp_aligned_fault,fault_should_reject_by_adjoint,7,relative_fault_magnitude,1e-10,4,2.5027694627503798e-09,183.33410144145103,2.663337549548068,0.0020705316380153936,483.63354013928875,False,0.0,0.0,False,False
vjp_aligned_fault,fault_should_reject_by_adjoint,7,relative_fault_magnitude,1e-10,8,2.5027694627503798e-09,183.33410144145103,2.583295425904673,0.0020705316380153936,483.63354013928875,False,0.0,0.0,False,False
vjp_aligned_fault,fault_should_reject_by_adjoint,7,relative_fault_magnitude,1e-10,16,2.5027694627503798e-09,183.33410144145103,2.0808411379544673,0.0020705316380153936,483.63354013928875,False,0.0,0.0,False,False
vjp_first_probe_blind_fault,fault_needs_multiple_random_tangents,7,relative_fault_magnitude,1e-10,1,1.213977405041582e-15,8.892687082629459e-05,8.892687082629459e-05,0.040010841326727054,25.02768032027688,True,0.0,0.0,False,False
vjp_first_probe_blind_fault,fault_needs_multiple_random_tangents,7,relative_fault_magnitude,1e-10,2,3.6387595893197576e-10,4.185014463613465,2.0925516952421455,0.006282013667353389,159.40406995206808,False,0.0,0.0,False,False
vjp_first_probe_blind_fault,fault_needs_multiple_random_tangents,7,relative_fault_magnitude,1e-10,4,4.909024858167216e-10,4.185014463613465,2.6396790319404313,0.002070531638627286,483.63353999967757,False,0.0,0.0,False,False
vjp_first_probe_blind_fault,fault_needs_multiple_random_tangents,7,relative_fault_magnitude,1e-10,8,4.909024858167216e-10,4.771545931966815,2.0255635598426482,0.002070531638627286,483.63353999967757,False,0.0,0.0,False,False
vjp_first_probe_blind_fault,fault_needs_multiple_random_tangents,7,relative_fault_magnitude,1e-10,16,4.909024858167216e-10,4.977292539441974,2.298017230286299,0.002070531638627286,483.63353999967757,False,0.0,0.0,False,False
jvp_aligned_fault,fault_should_reject_by_adjoint_and_fd,7,relative_fault_magnitude,1e-10,1,1.5212628343125808e-10,11.143629444693847,11.143629444693847,0.040010841326727,25.0276803202054,False,1.0000002933011641e-10,0.0,False,False
jvp_aligned_fault,fault_should_reject_by_adjoint_and_fd,7,relative_fault_magnitude,1e-10,2,7.574547816032784e-10,11.143629444693847,9.927638649072112,0.0062820136673533665,159.4040699516132,False,1.0000002933011641e-10,0.0,False,False
jvp_aligned_fault,fault_should_reject_by_adjoint_and_fd,7,relative_fault_magnitude,1e-10,4,1.5400502293448925e-09,11.143629444693847,7.804951066482722,0.002070531637610855,483.633540235713,False,1.0000002933011641e-10,0.0,False,False
jvp_aligned_fault,fault_should_reject_by_adjoint_and_fd,7,relative_fault_magnitude,1e-10,8,1.5400502293448925e-09,11.143629444693847,8.354830372238686,0.002070531637610855,483.633540235713,False,1.0000002933011641e-10,0.0,False,False
jvp_aligned_fault,fault_should_reject_by_adjoint_and_fd,7,relative_fault_magnitude,1e-10,16,1.5400502293448925e-09,11.143629444693847,7.843401616246269,0.002070531637610855,483.633540235713,False,1.0000002933011641e-10,0.0,False,False
self_consistent_wrong_derivative,fault_adjoint_blind_fd_must_reject,7,relative_fault_magnitude,1e-10,1,6.937013742921081e-16,5.0815354757975126e-05,5.0815354757975126e-05,0.04001084132772875,25.02768031960473,True,3.8199668926003857e-10,0.0,False,False
self_consistent_wrong_derivative,fault_adjoint_blind_fd_must_reject,7,relative_fault_magnitude,1e-10,2,4.970543558539394e-15,5.716727410272201e-05,5.399131443034857e-05,0.006282013667084345,159.40406995860482,True,3.8199668926003857e-10,0.0,False,False
self_consistent_wrong_derivative,fault_adjoint_blind_fd_must_reject,7,relative_fault_magnitude,1e-10,4,2.5762826326890925e-14,9.766075992548344e-05,5.399131443034857e-05,0.002070531633814117,483.6335411230542,True,3.8199668926003857e-10,0.0,False,False
self_consistent_wrong_derivative,fault_adjoint_blind_fd_must_reject,7,relative_fault_magnitude,1e-10,8,2.5762826326890925e-14,0.00010163070951595025,3.8111516068481346e-05,0.002070531633814117,483.6335411230542,True,3.8199668926003857e-10,0.0,False,False
self_consistent_wrong_derivative,fault_adjoint_blind_fd_must_reject,7,relative_fault_magnitude,1e-10,16,2.5762826326890925e-14,0.00010163070951595025,3.49355563961079e-05,0.002070531633814117,483.6335411230542,True,3.8199668926003857e-10,0.0,False,False
structure_mismatch,fault_adjoint_and_fd_blind_structure_must_reject,7,relative_fault_magnitude,1e-10,1,6.937013742921081e-16,5.0815354757975126e-05,5.0815354757975126e-05,0.04001084132772875,25.02768031960473,True,0.0,1.000000004671447e-10,False,False
structure_mismatch,fault_adjoint_and_fd_blind_structure_must_reject,7,relative_fault_magnitude,1e-10,2,4.970543558539394e-15,5.716727410272201e-05,5.399131443034857e-05,0.006282013667084345,159.40406995860482,True,0.0,1.000000004671447e-10,False,False
structure_mismatch,fault_adjoint_and_fd_blind_structure_must_reject,7,relative_fault_magnitude,1e-10,4,2.5762826326890925e-14,9.766075992548344e-05,5.399131443034857e-05,0.002070531633814117,483.6335411230542,True,0.0,1.000000004671447e-10,False,False
structure_mismatch,fault_adjoint_and_fd_blind_structure_must_reject,7,relative_fault_magnitude,1e-10,8,2.5762826326890925e-14,0.00010163070951595025,3.8111516068481346e-05,0.002070531633814117,483.6335411230542,True,0.0,1.000000004671447e-10,False,False
structure_mismatch,fault_adjoint_and_fd_blind_structure_must_reject,7,relative_fault_magnitude,1e-10,16,2.5762826326890925e-14,0.00010163070951595025,3.49355563961079e-05,0.002070531633814117,483.6335411230542,True,0.0,1.000000004671447e-10,False,False
vjp_aligned_fault,fault_should_reject_by_adjoint,7,relative_fault_magnitude,1e-08,1,2.502768044131069e-07,18333.39975965705,18333.39975965705,0.040010841326727054,25.027680310205366,False,0.0,0.0,False,False
vjp_aligned_fault,fault_should_reject_by_adjoint,7,relative_fault_magnitude,1e-08,2,2.502768044131069e-07,18333.39975965705,9285.424124412146,0.006282013797048823,159.4040665969418,False,0.0,0.0,False,False
vjp_aligned_fault,fault_should_reject_by_adjoint,7,relative_fault_magnitude,1e-08,4,2.502768044131069e-07,18333.39975965705,266.3368349470518,0.0020705316780644687,483.63353059334287,False,0.0,0.0,False,False
vjp_aligned_fault,fault_should_reject_by_adjoint,7,relative_fault_magnitude,1e-08,8,2.502768044131069e-07,18333.39975965705,258.32964352937233,0.0020705316780644687,483.63353059334287,False,0.0,0.0,False,False
vjp_aligned_fault,fault_should_reject_by_adjoint,7,relative_fault_magnitude,1e-08,16,2.502768044131069e-07,18333.39975965705,208.0831729997036,0.0020705316780644687,483.63353059334287,False,0.0,0.0,False,False
vjp_first_probe_blind_fault,fault_needs_multiple_random_tangents,7,relative_fault_magnitude,1e-08,1,1.387402748618951e-15,0.00010163070948701578,0.00010163070948701578,0.040010841326727054,25.027680327356745,True,0.0,0.0,False,False
vjp_first_probe_blind_fault,fault_needs_multiple_random_tangents,7,relative_fault_magnitude,1e-08,2,3.638716621732109e-08,418.4965044497113,209.2483030402104,0.006282013667353389,159.40406999716055,False,0.0,0.0,False,False
vjp_first_probe_blind_fault,fault_needs_multiple_random_tangents,7,relative_fault_magnitude,1e-08,4,4.90903634900752e-08,418.4965044497113,263.9676744502751,0.0020705317392540126,483.6335166321591,False,0.0,0.0,False,False
vjp_first_probe_blind_fault,fault_needs_multiple_random_tangents,7,relative_fault_magnitude,1e-08,8,4.90903634900752e-08,477.1475043197167,202.55338164073308,0.0020705317392540126,483.6335166321591,False,0.0,0.0,False,False
vjp_first_probe_blind_fault,fault_needs_multiple_random_tangents,7,relative_fault_magnitude,1e-08,16,4.90903634900752e-08,497.73700155701755,229.79256825987022,0.0020705317392540126,483.6335166321591,False,0.0,0.0,False,False
jvp_aligned_fault,fault_should_reject_by_adjoint_and_fd,7,relative_fault_magnitude,1e-08,1,1.5212768123952734e-08,1114.3731837633684,1114.3731837633684,0.040010841326727,25.0276803202054,False,1.0000000022915451e-08,0.0,False,False
jvp_aligned_fault,fault_should_reject_by_adjoint_and_fd,7,relative_fault_magnitude,1e-08,2,7.574583659174665e-08,1114.3731837633684,992.7710457520303,0.0062820136673533665,159.4040699516132,False,1.0000000022915451e-08,0.0,False,False
jvp_aligned_fault,fault_should_reject_by_adjoint_and_fd,7,relative_fault_magnitude,1e-08,4,1.5400508912191286e-07,1114.3731837633684,780.4976442400504,0.002070531637610855,483.633540235713,False,1.0000000022915451e-08,0.0,False,False
jvp_aligned_fault,fault_should_reject_by_adjoint_and_fd,7,relative_fault_magnitude,1e-08,8,1.5400508912191286e-07,1114.3731837633684,835.480715597348,0.002070531637610855,483.633540235713,False,1.0000000022915451e-08,0.0,False,False
jvp_aligned_fault,fault_should_reject_by_adjoint_and_fd,7,relative_fault_magnitude,1e-08,16,1.5400508912191286e-07,1114.3731837633684,784.343727433349,0.002070531637610855,483.633540235713,False,1.0000000022915451e-08,0.0,False,False
self_consistent_wrong_derivative,fault_adjoint_blind_fd_must_reject,7,relative_fault_magnitude,1e-08,1,1.2139774017712808e-15,8.892687084443584e-05,8.892687084443584e-05,0.04001084143451119,25.02768024774978,True,1.838731600532071e-08,0.0,False,False
self_consistent_wrong_derivative,fault_adjoint_blind_fd_must_reject,7,relative_fault_magnitude,1e-08,2,7.870027363222936e-15,9.051485068094362e-05,8.972086076268972e-05,0.0062820136174332785,159.40407118625606,True,1.838731600532071e-08,0.0,False,False
self_consistent_wrong_derivative,fault_adjoint_blind_fd_must_reject,7,relative_fault_magnitude,1e-08,4,7.870027363222936e-15,9.051485068094362e-05,5.438830940039156e-05,0.0020705315817008537,483.6335531978577,True,1.838731600532071e-08,0.0,False,False
self_consistent_wrong_derivative,fault_adjoint_blind_fd_must_reject,7,relative_fault_magnitude,1e-08,8,1.6178725291200666e-14,0.0001572100038142705,2.3422702588489802e-05,0.0020705315817008537,483.6335531978577,True,1.838731600532071e-08,0.0,False,False
self_consistent_wrong_derivative,fault_adjoint_blind_fd_must_reject,7,relative_fault_magnitude,1e-08,16,1.6178725291200666e-14,0.0001572100038142705,1.508580844682394e-05,0.0020705315817008537,483.6335531978577,True,1.838731600532071e-08,0.0,False,False
structure_mismatch,fault_adjoint_and_fd_blind_structure_must_reject,7,relative_fault_magnitude,1e-08,1,1.2139774017712808e-15,8.892687084443584e-05,8.892687084443584e-05,0.04001084143451119,25.02768024774978,True,0.0,9.99999999961537e-09,False,False
structure_mismatch,fault_adjoint_and_fd_blind_structure_must_reject,7,relative_fault_magnitude,1e-08,2,7.870027363222936e-15,9.051485068094362e-05,8.972086076268972e-05,0.0062820136174332785,159.40407118625606,True,0.0,9.99999999961537e-09,False,False
structure_mismatch,fault_adjoint_and_fd_blind_structure_must_reject,7,relative_fault_magnitude,1e-08,4,7.870027363222936e-15,9.051485068094362e-05,5.438830940039156e-05,0.0020705315817008537,483.6335531978577,True,0.0,9.99999999961537e-09,False,False
structure_mismatch,fault_adjoint_and_fd_blind_structure_must_reject,7,relative_fault_magnitude,1e-08,8,1.6178725291200666e-14,0.0001572100038142705,2.3422702588489802e-05,0.0020705315817008537,483.6335531978577,True,0.0,9.99999999961537e-09,False,False
structure_mismatch,fault_adjoint_and_fd_blind_structure_must_reject,7,relative_fault_magnitude,1e-08,16,1.6178725291200666e-14,0.0001572100038142705,1.508580844682394e-05,0.0020705315817008537,483.6335531978577,True,0.0,9.99999999961537e-09,False,False
vjp_aligned_fault,fault_should_reject_by_adjoint,7,relative_fault_magnitude,1e-06,1,2.5027680321473777e-05,1833340.0397064076,1833340.0397064076,0.040010841326727054,25.027679320217864,False,0.0,0.0,False,False
vjp_aligned_fault,fault_should_reject_by_adjoint,7,relative_fault_magnitude,1e-06,2,2.5027680321473777e-05,1833340.0397064076,928542.4471838016,0.006282026636899422,159.40373448522794,False,0.0,0.0,False,False
vjp_aligned_fault,fault_should_reject_by_adjoint,7,relative_fault_magnitude,1e-06,4,2.5027680321473777e-05,1833340.0397064076,26633.68705563957,0.0020705356829720384,483.6325760008494,False,0.0,0.0,False,False
vjp_aligned_fault,fault_should_reject_by_adjoint,7,relative_fault_magnitude,1e-06,8,2.5027680321473777e-05,1833340.0397064076,25832.96491982211,0.0020705356829720384,483.6325760008494,False,0.0,0.0,False,False
vjp_aligned_fault,fault_should_reject_by_adjoint,7,relative_fault_magnitude,1e-06,16,2.5027680321473777e-05,1833340.0397064076,20808.317060699468,0.0020705356829720384,483.6325760008494,False,0.0,0.0,False,False
vjp_first_probe_blind_fault,fault_needs_multiple_random_tangents,7,relative_fault_magnitude,1e-06,1,1.387402748618951e-15,0.0001016307066120222,0.0001016307066120222,0.040010841326727054,25.027681035355563,True,0.0,0.0,False,False
vjp_first_probe_blind_fault,fault_needs_multiple_random_tangents,7,relative_fault_magnitude,1e-06,2,3.638716241485527e-06,41849.644887805494,20924.8224947181,0.006282013667353389,159.4040745064835,False,0.0,0.0,False,False
vjp_first_probe_blind_fault,fault_needs_multiple_random_tangents,7,relative_fault_magnitude,1e-06,4,4.909012563523394e-06,41849.644887805494,26396.76637435124,0.002070541801926576,483.6311798920433,False,0.0,0.0,False,False
