case_id,scenario,expected_role,trial,parameter_name,parameter_value,parameter_value_float_hex,forward_path_id,probe_index,input_dimension,output_dimension,lhs,rhs,absolute_defect,signal_relative_defect,left_action_scale,right_action_scale,maximum_action_scale,normwise_defect,dot_condition_proxy,output_gamma,input_gamma,side_weighted_gamma_scale,side_weighted_gamma_score,contraction_roundoff_envelope,contraction_envelope_ratio,finite,tangent_sha256,candidate_jvp_sha256,candidate_vjp_sha256,candidate_jvp_0,candidate_jvp_1,candidate_jvp_2,candidate_jvp_3,candidate_jvp_4,candidate_jvp_5,candidate_jvp_6,candidate_jvp_7
trial-02__diagnostic_only_support_flip__none__0x0.0p+0,diagnostic_only_support_flip,diagnostic_state_changes_but_current_forward_remains_linear,2,none,0.0,0x0.0p+0,diagnostic_only,3,4913,8,0.0006405148083431931,0.0006405148083431918,1.3010426069826053e-18,2.031245164101649e-15,0.02345107758092646,0.991429538846628,0.991429538846628,1.312289533451024e-18,1547.863571509204,8.88178419700126e-16,5.454525719986369e-13,5.407986206603418e-13,2.4057801874456856e-06,3.4828215924687883e-13,3.735599347942382e-06,True,abdbb51388a4d8121648fb483ebdb57caa58de810eeb16c011b6a450ccc49f68,8909d6370a0a250e9521599ff84e63d64dd791c42aa585e33276fb46091838c4,8a84bf1512a1ac0d10acc8c2f389ce5c0050f255490f1629593d192eb52e59bd,0.00012227880627941633,0.0014866969554406407,0.00493454191906198,-0.0025209688139457144,-0.01833585130541031,-0.00829108994993847,-0.0010209400953565145,0.010537309795227115
trial-02__diagnostic_only_support_flip__none__0x0.0p+0,diagnostic_only_support_flip,diagnostic_state_changes_but_current_forward_remains_linear,2,none,0.0,0x0.0p+0,diagnostic_only,4,4913,8,0.0021559398648593026,0.00215593986485928,2.2551405187698492e-17,1.0460127184099453e-14,0.024652571489897274,0.9914295388466278,0.9914295388466278,2.274635191315109e-17,459.85955128267403,8.88178419700126e-16,5.454525719986369e-13,5.407996878013031e-13,4.170010763021035e-05,3.4717590574261693e-13,6.495671161125234e-05,True,b5f9a3df88a680c62cfce2e4bc7123f00bb2cdc29b7ef863212437b7cd64f47c,63b45e683b24ec7cd9fd687acb514f5acc42614ffda6973eddc1c3cfc410e93d,8a84bf1512a1ac0d10acc8c2f389ce5c0050f255490f1629593d192eb52e59bd,0.0006573222397368914,-0.0022048876772787643,-0.010014991933138106,0.005698416586445607,0.0035840267033071262,-0.014145305524178912,-0.013246367081942344,0.009015681183514474
trial-02__diagnostic_only_support_flip__none__0x0.0p+0,diagnostic_only_support_flip,diagnostic_state_changes_but_current_forward_remains_linear,2,none,0.0,0x0.0p+0,diagnostic_only,5,4913,8,0.0033775739908123844,0.003377573990812372,1.2576745200831851e-17,3.723603164591771e-15,0.03735668256302,0.9914295388466281,0.9914295388466281,1.2685465490026564e-17,293.53303333798067,8.88178419700126e-16,5.454525719986369e-13,5.408109713185998e-13,2.325534404408875e-05,3.3746605655411415e-13,3.726817840364077e-05,True,64c1c05b6b73de8869dc2d0d00ed3b649195faf4e5205d7737e47be9c571ae59,c508a7b6abf1784d209ceec4705db0d1d925ce688f3901ba46560044934aadf5,8a84bf1512a1ac0d10acc8c2f389ce5c0050f255490f1629593d192eb52e59bd,-0.00862152075517727,-0.011476943113498388,0.011945676972876643,-0.008946100473141289,0.030008649596946272,0.006997225337672117,0.0028785619715188115,-0.002995437305906958
trial-02__diagnostic_only_support_flip__none__0x0.0p+0,diagnostic_only_support_flip,diagnostic_state_changes_but_current_forward_remains_linear,2,none,0.0,0x0.0p+0,diagnostic_only,6,4913,8,0.0007377179016623714,0.0007377179016623584,1.3010426069826053e-17,1.763604494415602e-14,0.033412719457998216,0.9914295388466281,0.9914295388466281,1.3122895334510238e-17,1343.914166394151,8.88178419700126e-16,5.454525719986369e-13,5.408074683756818e-13,2.4057408284140265e-05,3.470416974330361e-13,3.748951830878046e-05,True,a968b7a4be674d7aef8a1d3996dba667aba07d3401c155c1fa61233d8bae3770,4fb71dfade3af482c154446794282aaa2c6f422a738a9db596db054390ee8d1d,8a84bf1512a1ac0d10acc8c2f389ce5c0050f255490f1629593d192eb52e59bd,0.018031816124275225,0.00864713864475344,0.006134977853245116,0.01597830024746852,0.0009531875481428099,-0.012619167410984995,0.002448746592650208,-0.016043630434417123
trial-02__diagnostic_only_support_flip__none__0x0.0p+0,diagnostic_only_support_flip,diagnostic_state_changes_but_current_forward_remains_linear,2,none,0.0,0x0.0p+0,diagnostic_only,7,4913,8,0.005732517002564838,0.005732517002564825,1.214306433183765e-17,2.1182779442964774e-15,0.023865519274966353,0.9914295388466279,0.9914295388466279,1.2248035645542891e-17,172.94838173232515,8.88178419700126e-16,5.454525719986369e-13,5.407989887585107e-13,2.2453933132741185e-05,3.4232002096328496e-13,3.5472842919520724e-05,True,f48a3f9385f2960626e43cf1a206f6266bcaae8213755b7b56ede6744a4ba57f,7f5a3b45f14e2dd12445acb5332c1de5f1162500292534b013a6e98e60136689,8a84bf1512a1ac0d10acc8c2f389ce5c0050f255490f1629593d192eb52e59bd,-0.0010168467540176563,0.010937271554403346,0.005022023575551202,0.000769124929723701,-0.009788746930656534,-0.018048751100882877,0.0010339491971789042,-0.0006684431318770878
trial-02__diagnostic_only_support_flip__none__0x0.0p+0,diagnostic_only_support_flip,diagnostic_state_changes_but_current_forward_remains_linear,2,none,0.0,0x0.0p+0,diagnostic_only,8,4913,8,-0.0008363655886432852,-0.000836365588643272,1.3227266504323154e-17,1.581517303429453e-14,0.04750751865821148,0.991429538846628,0.991429538846628,1.3341610256752078e-17,1185.4021163817615,8.88178419700126e-16,5.454525719986369e-13,5.408199870721614e-13,2.445779893589296e-05,3.449463348518912e-13,3.8345867655044125e-05,True,33ef7b131af40e94dc5db647e4bd0fb1a12b3724f114f21770ff36189c0b548b,31627d6826d36a07207136f828eb06d756be8f04c2cb9c9769147fca71aa3635,8a84bf1512a1ac0d10acc8c2f389ce5c0050f255490f1629593d192eb52e59bd,-0.00480315414605284,0.022336193365882735,-0.027211467152480396,0.014511319465833583,0.004853385586091254,-0.019300353832667667,-0.019514921075265746,-0.0026561275786685865
trial-02__diagnostic_only_support_flip__none__0x0.0p+0,diagnostic_only_support_flip,diagnostic_state_changes_but_current_forward_remains_linear,2,none,0.0,0x0.0p+0,diagnostic_only,9,4913,8,0.024042991632823543,0.024042991632823554,1.0408340855860843e-17,4.329053977480635e-16,0.03787407689139035,0.9914295388466281,0.9914295388466281,1.0498316267608191e-17,41.23569786935857,8.88178419700126e-16,5.454525719986369e-13,5.408114308570768e-13,1.9245785613972188e-05,3.442808673020524e-13,3.0232121051121778e-05,True,1b048a26f697fec1da6144ee43d6284facba9c9f5d1af39471b4c2ed99fa9b04,9b3d263f51360508722daa47bb1a1f60a71a64c8d9a8377f83055106def99bda,8a84bf1512a1ac0d10acc8c2f389ce5c0050f255490f1629593d192eb52e59bd,0.013062741455169672,-0.014262355506096162,-0.005848284159610918,-0.0015256917248959675,0.01223049412846097,-0.024697050270651173,0.006105065751695456,-0.01506865727552333
trial-02__diagnostic_only_support_flip__none__0x0.0p+0,diagnostic_only_support_flip,diagnostic_state_changes_but_current_forward_remains_linear,2,none,0.0,0x0.0p+0,diagnostic_only,10,4913,8,0.00615216937728769,0.006152169377287681,8.673617379884035e-18,1.4098469739641625e-15,0.034496664416737315,0.9914295388466279,0.9914295388466279,8.748596889673494e-18,161.1512099303937,8.88178419700126e-16,5.454525719986369e-13,5.408084311122023e-13,1.6038243638410487e-05,3.4566457754730934e-13,2.5092583803143445e-05,True,05cbb98254bd05faef84b281fed92e08d51a9716aba69de61cd776caf059ecce,477525bc49e0eaf00f7d801a8ee9fea9ae3d052f31ca947450626e168f77deec,8a84bf1512a1ac0d10acc8c2f389ce5c0050f255490f1629593d192eb52e59bd,-0.0016158173109404525,-0.00817909993294486,-0.022986472960811747,-0.006181138639443898,0.00847910996567787,0.0039293808795979,-0.002597132115939284,-0.02144403099682405
trial-02__diagnostic_only_support_flip__none__0x0.0p+0,diagnostic_only_support_flip,diagnostic_state_changes_but_current_forward_remains_linear,2,none,0.0,0x0.0p+0,diagnostic_only,11,4913,8,0.009767816207260476,0.009767816207260492,1.5612511283791264e-17,1.5983625154808262e-15,0.044204600851319,0.991429538846628,0.991429538846628,1.5747474401412288e-17,101.49961033354526,8.88178419700126e-16,5.454525719986369e-13,5.408170534918433e-13,2.886837828612728e-05,3.4387686554202516e-13,4.540145862729826e-05,True,3f9d3eedb7b71a224440aeb2a354ca4823abdffd6f9b2bdf35d936ad12407142,01e7789053efea59e824ee58102aadff620b2cd60bb9ad884c611d69cee675e2,8a84bf1512a1ac0d10acc8c2f389ce5c0050f255490f1629593d192eb52e59bd,-0.006909420193592245,0.0015269697287527406,0.013138229266838702,-0.014940788928141343,-0.016869670557771506,-0.030880310340428294,-0.006329757887691595,-0.015162110144412535
trial-02__diagnostic_only_support_flip__none__0x0.0p+0,diagnostic_only_support_flip,diagnostic_state_changes_but_current_forward_remains_linear,2,none,0.0,0x0.0p+0,diagnostic_only,12,4913,8,-0.0011352953577287756,-0.0011352953577287788,3.2526065174565133e-18,2.8649870672980928e-15,0.03203228050085699,0.9914295388466281,0.9914295388466281,3.2807238336275596e-18,873.2789508009948,8.88178419700126e-16,5.454525719986369e-13,5.408062422995904e-13,6.0143657063312274e-06,3.4212278599215643e-13,9.507132090088508e-06,True,75a5f211d4a10fe1ffe402bf6ef50c0adf13dfec7414d3abd5ce5572d8f92a51,75878ea397065000097964f463d1438b73123fd5ecff7b22d52faa977260b322,8a84bf1512a1ac0d10acc8c2f389ce5c0050f255490f1629593d192eb52e59bd,0.005672591650580205,0.012409576342808405,-0.004464647198769834,0.006776140585968408,-0.0029273746480817536,0.017637206683886898,0.019108926977514363,-0.009447236898729507
trial-02__diagnostic_only_support_flip__none__0x0.0p+0,diagnostic_only_support_flip,diagnostic_state_changes_but_current_forward_remains_linear,2,none,0.0,0x0.0p+0,diagnostic_only,13,4913,8,0.022113817150982602,0.022113817150982623,2.0816681711721685e-17,9.413427618395904e-16,0.03746580715226973,0.9914295388466278,0.9914295388466278,2.099663253521639e-17,44.833035024103644,8.88178419700126e-16,5.454525719986369e-13,5.408110682407048e-13,3.849159703672442e-05,3.4350660376594615e-13,6.060052844254916e-05,True,3845a797638728768338940c8f94c8649b20c4cd6ed118ebdadf71ffc25ddf9c,0c48e9ad3ca32b4b674092501e6e8ab147872d3ff00fec330e36294d3df09746,8a84bf1512a1ac0d10acc8c2f389ce5c0050f255490f1629593d192eb52e59bd,-0.006296873626700691,0.017889151350322954,-0.00947603790781618,-0.025943117534687917,0.005894346539768369,-0.01537060998154063,0.0031883201124654342,9.670957345016272e-05
trial-02__diagnostic_only_support_flip__none__0x0.0p+0,diagnostic_only_support_flip,diagnostic_state_changes_but_current_forward_remains_linear,2,none,0.0,0x0.0p+0,diagnostic_only,14,4913,8,-0.006996463153050821,-0.006996463153050811,9.540979117872439e-18,1.3636860380965599e-15,0.04384410604739606,0.9914295388466281,0.9914295388466281,9.623456578640841e-18,141.70438936912194,8.88178419700126e-16,5.454525719986369e-13,5.408167333081381e-13,1.7641797175007767e-05,3.4428944473162945e-13,2.771208720996238e-05,True,99c6415a66ee8d9ab80fb36ef04fe3d1381e9b4e7c4782bcad9901f5d6ceaaad,4badc931cf6589082fbc042060d1ac9cba7a4d1bc8f5aa080239371931e89d04,8a84bf1512a1ac0d10acc8c2f389ce5c0050f255490f1629593d192eb52e59bd,-0.008996813943184094,0.013347289892553172,0.02425584557461286,-0.018237122393472645,0.015735429375248265,-0.009161535754986884,-0.02026597131627447,-0.00016456108845017397
trial-02__diagnostic_only_support_flip__none__0x0.0p+0,diagnostic_only_support_flip,diagnostic_state_changes_but_current_forward_remains_linear,2,none,0.0,0x0.0p+0,diagnostic_only,15,4913,8,0.023927573014418696,0.023927573014418703,6.938893903907228e-18,2.899957258400535e-16,0.03766221565873479,0.9914295388466281,0.9914295388466281,6.998877511738794e-18,41.43460509969795,8.88178419700126e-16,5.454525719986369e-13,5.40811242686502e-13,1.2830528206917423e-05,3.4150369114497946e-13,2.0318649794509664e-05,True,a07cb75f765712c4aad504e694d95a5f1bcbfd70fa9ac81e401309542fb6f742,db0e3dc9c9e17d9d82444c112f6c4a6a75fd6e2264c9acbd6379482d9cbb9f60,8a84bf1512a1ac0d10acc8c2f389ce5c0050f255490f1629593d192eb52e59bd,0.019062969808028043,0.007192702330534716,0.003222999452853463,-0.019556153275184812,0.00683590283928041,-0.0179411725620535,0.008660656484457073,-0.012917338578079189
trial-02__actual_piecewise_branch_crossing__none__0x0.0p+0,actual_piecewise_branch_crossing,actual_forward_states_cross_and_must_fail_closed,2,none,0.0,0x0.0p+0,actual_branch,0,4913,8,-0.024231411751492467,-0.024231411751492443,2.42861286636753e-17,1.0022580984031797e-15,0.05090643251237303,0.9914295388466279,0.9914295388466279,2.4496071291085783e-17,40.915054765043294,8.88178419700126e-16,5.454525719986369e-13,5.408230059140972e-13,4.4905871973081045e-05,3.459064195876612e-13,7.021011258659394e-05,True,523ff5253505f9f09a0512167cbb271c7cebed5f7ca19276ae65a689a7239281,46f6795425e040115122f10bbefb0c407c730955135039ae8c093cdfe7eeb2a2,8a84bf1512a1ac0d10acc8c2f389ce5c0050f255490f1629593d192eb52e59bd,0.005247518023088111,-0.01028136067875396,-0.01390899992688025,0.020768727305970066,-0.030866072501470342,0.014457503180899684,-0.015551979086360626,0.02073219361421938
trial-02__actual_piecewise_branch_crossing__none__0x0.0p+0,actual_piecewise_branch_crossing,actual_forward_states_cross_and_must_fail_closed,2,none,0.0,0x0.0p+0,actual_branch,1,4913,8,-0.022759308834106536,-0.022759308834106526,1.0408340855860843e-17,4.573223612249227e-16,0.040812706278090936,0.991429538846628,0.991429538846628,1.0498316267608193e-17,43.56149591682223,8.88178419700126e-16,5.454525719986369e-13,5.408140408842814e-13,1.924569273172389e-05,3.4967451636151724e-13,2.9765797531267603e-05,True,fb087153d1d5ebf3b69ea7662a24fda94d2b0eadc692f4d04e29cabd3206a64b,d1be485b1ce4660890d1c77582d7a114cd518f1d9376e46ef24b44d647d58451,8a84bf1512a1ac0d10acc8c2f389ce5c0050f255490f1629593d192eb52e59bd,-0.0115192418720574,0.005664842817359753,-0.007821408619286622,0.00880687334866412,-0.031707051267207215,0.009409127264147589,-0.012301563619536106,-0.010814847289739337
trial-02__actual_piecewise_branch_crossing__none__0x0.0p+0,actual_piecewise_branch_crossing,actual_forward_states_cross_and_must_fail_closed,2,none,0.0,0x0.0p+0,actual_branch,2,4913,8,-0.010498092699707312,-0.010498092699707303,8.673617379884035e-18,8.262088769825644e-16,0.057624596643250044,0.9914295388466283,0.9914295388466283,8.748596889673491e-18,94.4390154674734,8.88178419700126e-16,5.454525719986369e-13,5.408289728424983e-13,1.6037634474900792e-05,3.41479234250109e-13,2.5400131281573727e-05,True,c8aad3089f18fcb13d7830c4db782f58c81f67fc084c0f0ac68cc4835323cee1,bf98c7b67e2492c07782bea08016fb26ba095d5aa54323c15eeb416a4ec7419c,8a84bf1512a1ac0d10acc8c2f389ce5c0050f255490f1629593d192eb52e59bd,0.01631574161143036,0.011919065712734262,0.01919270616764651,0.018276376405382665,0.023910678876036175,0.03081476502219017,0.02103295117917217,0.01569348077903129
trial-02__actual_piecewise_branch_crossing__none__0x0.0p+0,actual_piecewise_branch_crossing,actual_forward_states_cross_and_must_fail_closed,2,none,0.0,0x0.0p+0,actual_branch,3,4913,8,0.0006405148083431931,0.0006405148083431918,1.3010426069826053e-18,2.031245164101649e-15,0.02345107758092646,0.991429538846628,0.991429538846628,1.312289533451024e-18,1547.863571509204,8.88178419700126e-16,5.454525719986369e-13,5.407986206603418e-13,2.4057801874456856e-06,3.4828215924687883e-13,3.735599347942382e-06,True,abdbb51388a4d8121648fb483ebdb57caa58de810eeb16c011b6a450ccc49f68,8909d6370a0a250e9521599ff84e63d64dd791c42aa585e33276fb46091838c4,8a84bf1512a1ac0d10acc8c2f389ce5c0050f255490f1629593d192eb52e59bd,0.00012227880627941633,0.0014866969554406407,0.00493454191906198,-0.0025209688139457144,-0.01833585130541031,-0.00829108994993847,-0.0010209400953565145,0.010537309795227115
trial-02__actual_piecewise_branch_crossing__none__0x0.0p+0,actual_piecewise_branch_crossing,actual_forward_states_cross_and_must_fail_closed,2,none,0.0,0x0.0p+0,actual_branch,4,4913,8,0.0021559398648593026,0.00215593986485928,2.2551405187698492e-17,1.0460127184099453e-14,0.024652571489897274,0.9914295388466278,0.9914295388466278,2.274635191315109e-17,459.85955128267403,8.88178419700126e-16,5.454525719986369e-13,5.407996878013031e-13,4.170010763021035e-05,3.4717590574261693e-13,6.495671161125234e-05,True,b5f9a3df88a680c62cfce2e4bc7123f00bb2cdc29b7ef863212437b7cd64f47c,63b45e683b24ec7cd9fd687acb514f5acc42614ffda6973eddc1c3cfc410e93d,8a84bf1512a1ac0d10acc8c2f389ce5c0050f255490f1629593d192eb52e59bd,0.0006573222397368914,-0.0022048876772787643,-0.010014991933138106,0.005698416586445607,0.0035840267033071262,-0.014145305524178912,-0.013246367081942344,0.009015681183514474
trial-02__actual_piecewise_branch_crossing__none__0x0.0p+0,actual_piecewise_branch_crossing,actual_forward_states_cross_and_must_fail_closed,2,none,0.0,0x0.0p+0,actual_branch,5,4913,8,0.0033775739908123844,0.003377573990812372,1.2576745200831851e-17,3.723603164591771e-15,0.03735668256302,0.9914295388466281,0.9914295388466281,1.2685465490026564e-17,293.53303333798067,8.88178419700126e-16,5.454525719986369e-13,5.408109713185998e-13,2.325534404408875e-05,3.3746605655411415e-13,3.726817840364077e-05,True,64c1c05b6b73de8869dc2d0d00ed3b649195faf4e5205d7737e47be9c571ae59,c508a7b6abf1784d209ceec4705db0d1d925ce688f3901ba46560044934aadf5,8a84bf1512a1ac0d10acc8c2f389ce5c0050f255490f1629593d192eb52e59bd,-0.00862152075517727,-0.011476943113498388,0.011945676972876643,-0.008946100473141289,0.030008649596946272,0.006997225337672117,0.0028785619715188115,-0.002995437305906958
trial-02__actual_piecewise_branch_crossing__none__0x0.0p+0,actual_piecewise_branch_crossing,actual_forward_states_cross_and_must_fail_closed,2,none,0.0,0x0.0p+0,actual_branch,6,4913,8,0.0007377179016623714,0.0007377179016623584,1.3010426069826053e-17,1.763604494415602e-14,0.033412719457998216,0.9914295388466281,0.9914295388466281,1.3122895334510238e-17,1343.914166394151,8.88178419700126e-16,5.454525719986369e-13,5.408074683756818e-13,2.4057408284140265e-05,3.470416974330361e-13,3.748951830878046e-05,True,a968b7a4be674d7aef8a1d3996dba667aba07d3401c155c1fa61233d8bae3770,4fb71dfade3af482c154446794282aaa2c6f422a738a9db596db054390ee8d1d,8a84bf1512a1ac0d10acc8c2f389ce5c0050f255490f1629593d192eb52e59bd,0.018031816124275225,0.00864713864475344,0.006134977853245116,0.01597830024746852,0.0009531875481428099,-0.012619167410984995,0.002448746592650208,-0.016043630434417123
trial-02__actual_piecewise_branch_crossing__none__0x0.0p+0,actual_piecewise_branch_crossing,actual_forward_states_cross_and_must_fail_closed,2,none,0.0,0x0.0p+0,actual_branch,7,4913,8,0.005732517002564838,0.005732517002564825,1.214306433183765e-17,2.1182779442964774e-15,0.023865519274966353,0.9914295388466279,0.9914295388466279,1.2248035645542891e-17,172.94838173232515,8.88178419700126e-16,5.454525719986369e-13,5.407989887585107e-13,2.2453933132741185e-05,3.4232002096328496e-13,3.5472842919520724e-05,True,f48a3f9385f2960626e43cf1a206f6266bcaae8213755b7b56ede6744a4ba57f,7f5a3b45f14e2dd12445acb5332c1de5f1162500292534b013a6e98e60136689,8a84bf1512a1ac0d10acc8c2f389ce5c0050f255490f1629593d192eb52e59bd,-0.0010168467540176563,0.010937271554403346,0.005022023575551202,0.000769124929723701,-0.009788746930656534,-0.018048751100882877,0.0010339491971789042,-0.0006684431318770878
trial-02__actual_piecewise_branch_crossing__none__0x0.0p+0,actual_piecewise_branch_crossing,actual_forward_states_cross_and_must_fail_closed,2,none,0.0,0x0.0p+0,actual_branch,8,4913,8,-0.0008363655886432852,-0.000836365588643272,1.3227266504323154e-17,1.581517303429453e-14,0.04750751865821148,0.991429538846628,0.991429538846628,1.3341610256752078e-17,1185.4021163817615,8.88178419700126e-16,5.454525719986369e-13,5.408199870721614e-13,2.445779893589296e-05,3.449463348518912e-13,3.8345867655044125e-05,True,33ef7b131af40e94dc5db647e4bd0fb1a12b3724f114f21770ff36189c0b548b,31627d6826d36a07207136f828eb06d756be8f04c2cb9c9769147fca71aa3635,8a84bf1512a1ac0d10acc8c2f389ce5c0050f255490f1629593d192eb52e59bd,-0.00480315414605284,0.022336193365882735,-0.027211467152480396,0.014511319465833583,0.004853385586091254,-0.019300353832667667,-0.019514921075265746,-0.0026561275786685865
trial-02__actual_piecewise_branch_crossing__none__0x0.0p+0,actual_piecewise_branch_crossing,actual_forward_states_cross_and_must_fail_closed,2,none,0.0,0x0.0p+0,actual_branch,9,4913,8,0.024042991632823543,0.024042991632823554,1.0408340855860843e-17,4.329053977480635e-16,0.03787407689139035,0.9914295388466281,0.9914295388466281,1.0498316267608191e-17,41.23569786935857,8.88178419700126e-16,5.454525719986369e-13,5.408114308570768e-13,1.9245785613972188e-05,3.442808673020524e-13,3.0232121051121778e-05,True,1b048a26f697fec1da6144ee43d6284facba9c9f5d1af39471b4c2ed99fa9b04,9b3d263f51360508722daa47bb1a1f60a71a64c8d9a8377f83055106def99bda,8a84bf1512a1ac0d10acc8c2f389ce5c0050f255490f1629593d192eb52e59bd,0.013062741455169672,-0.014262355506096162,-0.005848284159610918,-0.0015256917248959675,0.01223049412846097,-0.024697050270651173,0.006105065751695456,-0.01506865727552333
trial-02__actual_piecewise_branch_crossing__none__0x0.0p+0,actual_piecewise_branch_crossing,actual_forward_states_cross_and_must_fail_closed,2,none,0.0,0x0.0p+0,actual_branch,10,4913,8,0.00615216937728769,0.006152169377287681,8.673617379884035e-18,1.4098469739641625e-15,0.034496664416737315,0.9914295388466279,0.9914295388466279,8.748596889673494e-18,161.1512099303937,8.88178419700126e-16,5.454525719986369e-13,5.408084311122023e-13,1.6038243638410487e-05,3.4566457754730934e-13,2.5092583803143445e-05,True,05cbb98254bd05faef84b281fed92e08d51a9716aba69de61cd776caf059ecce,477525bc49e0eaf00f7d801a8ee9fea9ae3d052f31ca947450626e168f77deec,8a84bf1512a1ac0d10acc8c2f389ce5c0050f255490f1629593d192eb52e59bd,-0.0016158173109404525,-0.00817909993294486,-0.022986472960811747,-0.006181138639443898,0.00847910996567787,0.0039293808795979,-0.002597132115939284,-0.02144403099682405
trial-02__actual_piecewise_branch_crossing__none__0x0.0p+0,actual_piecewise_branch_crossing,actual_forward_states_cross_and_must_fail_closed,2,none,0.0,0x0.0p+0,actual_branch,11,4913,8,0.009767816207260476,0.009767816207260492,1.5612511283791264e-17,1.5983625154808262e-15,0.044204600851319,0.991429538846628,0.991429538846628,1.5747474401412288e-17,101.49961033354526,8.88178419700126e-16,5.454525719986369e-13,5.408170534918433e-13,2.886837828612728e-05,3.4387686554202516e-13,4.540145862729826e-05,True,3f9d3eedb7b71a224440aeb2a354ca4823abdffd6f9b2bdf35d936ad12407142,01e7789053efea59e824ee58102aadff620b2cd60bb9ad884c611d69cee675e2,8a84bf1512a1ac0d10acc8c2f389ce5c0050f255490f1629593d192eb52e59bd,-0.006909420193592245,0.0015269697287527406,0.013138229266838702,-0.014940788928141343,-0.016869670557771506,-0.030880310340428294,-0.006329757887691595,-0.015162110144412535
trial-02__actual_piecewise_branch_crossing__none__0x0.0p+0,actual_piecewise_branch_crossing,actual_forward_states_cross_and_must_fail_closed,2,none,0.0,0x0.0p+0,actual_branch,12,4913,8,-0.0011352953577287756,-0.0011352953577287788,3.2526065174565133e-18,2.8649870672980928e-15,0.03203228050085699,0.9914295388466281,0.9914295388466281,3.2807238336275596e-18,873.2789508009948,8.88178419700126e-16,5.454525719986369e-13,5.408062422995904e-13,6.0143657063312274e-06,3.4212278599215643e-13,9.507132090088508e-06,True,75a5f211d4a10fe1ffe402bf6ef50c0adf13dfec7414d3abd5ce5572d8f92a51,75878ea397065000097964f463d1438b73123fd5ecff7b22d52faa977260b322,8a84bf1512a1ac0d10acc8c2f389ce5c0050f255490f1629593d192eb52e59bd,0.005672591650580205,0.012409576342808405,-0.004464647198769834,0.006776140585968408,-0.0029273746480817536,0.017637206683886898,0.019108926977514363,-0.009447236898729507
trial-02__actual_piecewise_branch_crossing__none__0x0.0p+0,actual_piecewise_branch_crossing,actual_forward_states_cross_and_must_fail_closed,2,none,0.0,0x0.0p+0,actual_branch,13,4913,8,0.022113817150982602,0.022113817150982623,2.0816681711721685e-17,9.413427618395904e-16,0.03746580715226973,0.9914295388466278,0.9914295388466278,2.099663253521639e-17,44.833035024103644,8.88178419700126e-16,5.454525719986369e-13,5.408110682407048e-13,3.849159703672442e-05,3.4350660376594615e-13,6.060052844254916e-05,True,3845a797638728768338940c8f94c8649b20c4cd6ed118ebdadf71ffc25ddf9c,0c48e9ad3ca32b4b674092501e6e8ab147872d3ff00fec330e36294d3df09746,8a84bf1512a1ac0d10acc8c2f389ce5c0050f255490f1629593d192eb52e59bd,-0.006296873626700691,0.017889151350322954,-0.00947603790781618,-0.025943117534687917,0.005894346539768369,-0.01537060998154063,0.0031883201124654342,9.670957345016272e-05
trial-02__actual_piecewise_branch_crossing__none__0x0.0p+0,actual_piecewise_branch_crossing,actual_forward_states_cross_and_must_fail_closed,2,none,0.0,0x0.0p+0,actual_branch,14,4913,8,-0.006996463153050821,-0.006996463153050811,9.540979117872439e-18,1.3636860380965599e-15,0.04384410604739606,0.9914295388466281,0.9914295388466281,9.623456578640841e-18,141.70438936912194,8.88178419700126e-16,5.454525719986369e-13,5.408167333081381e-13,1.7641797175007767e-05,3.4428944473162945e-13,2.771208720996238e-05,True,99c6415a66ee8d9ab80fb36ef04fe3d1381e9b4e7c4782bcad9901f5d6ceaaad,4badc931cf6589082fbc042060d1ac9cba7a4d1bc8f5aa080239371931e89d04,8a84bf1512a1ac0d10acc8c2f389ce5c0050f255490f1629593d192eb52e59bd,-0.008996813943184094,0.013347289892553172,0.02425584557461286,-0.018237122393472645,0.015735429375248265,-0.009161535754986884,-0.02026597131627447,-0.00016456108845017397
trial-02__actual_piecewise_branch_crossing__none__0x0.0p+0,actual_piecewise_branch_crossing,actual_forward_states_cross_and_must_fail_closed,2,none,0.0,0x0.0p+0,actual_branch,15,4913,8,0.023927573014418696,0.023927573014418703,6.938893903907228e-18,2.899957258400535e-16,0.03766221565873479,0.9914295388466281,0.9914295388466281,6.998877511738794e-18,41.43460509969795,8.88178419700126e-16,5.454525719986369e-13,5.40811242686502e-13,1.2830528206917423e-05,3.4150369114497946e-13,2.0318649794509664e-05,True,a07cb75f765712c4aad504e694d95a5f1bcbfd70fa9ac81e401309542fb6f742,db0e3dc9c9e17d9d82444c112f6c4a6a75fd6e2264c9acbd6379482d9cbb9f60,8a84bf1512a1ac0d10acc8c2f389ce5c0050f255490f1629593d192eb52e59bd,0.019062969808028043,0.007192702330534716,0.003222999452853463,-0.019556153275184812,0.00683590283928041,-0.0179411725620535,0.008660656484457073,-0.012917338578079189
