strategy,selected_checkpoint_epoch,model_seed,cumulative_epochs,variant_index,source_index,sample_seed,source_split,family_id,noise_level,total_budget,ridge_relative,inference_ms_per_sample,field_rel_l2,gradient_rel_l2,observed_reprojection_rel_l2,audit_reprojection_rel_l2,improvement_vs_classical_pct
carry_adam_long_cosine,229,20260903,240,267,267,30660824,test_family_ood,2,0.05,6,1e-06,0.2346904229852953,0.5721405148506165,0.7217945456504822,0.25444498658180237,0.5670755505561829,9.589775116097291
carry_adam_long_cosine,229,20260903,240,268,268,30660825,test_family_ood,2,0.02,6,1e-06,0.2346904229852953,0.4141481816768646,0.6224058270454407,0.2037338763475418,0.4389342963695526,21.5624100774445
carry_adam_long_cosine,229,20260903,240,269,269,30660826,test_family_ood,2,0.05,6,1e-06,0.2346904229852953,0.5564553141593933,0.7207326292991638,0.22854985296726227,0.5805640816688538,9.110733413358007
carry_adam_long_cosine,229,20260903,240,270,270,30660827,test_family_ood,2,0.02,6,1e-06,0.2346904229852953,0.5082764625549316,0.6811494827270508,0.25270190834999084,0.5766521692276001,12.381512898933437
carry_adam_long_cosine,229,20260903,240,271,271,30660828,test_family_ood,2,0.05,6,1e-06,0.2346904229852953,0.5253198742866516,0.690761148929596,0.24464593827724457,0.4003634452819824,11.207017275180311
carry_adam_long_cosine,229,20260903,240,272,272,30660829,test_family_ood,2,0.02,6,1e-06,0.2346904229852953,0.4586634337902069,0.6721846461296082,0.2171010673046112,0.4337920844554901,13.979980108859579
carry_adam_long_cosine,229,20260903,240,273,273,30660830,test_family_ood,2,0.05,6,1e-06,0.2346904229852953,0.5250958204269409,0.6864987015724182,0.2340354323387146,0.5792528390884399,11.431683436657961
carry_adam_long_cosine,229,20260903,240,274,274,30660831,test_family_ood,2,0.02,6,1e-06,0.2346904229852953,0.5351779460906982,0.7129025459289551,0.2502651512622833,0.4969821572303772,10.336573533002671
carry_adam_long_cosine,229,20260903,240,275,275,30660832,test_family_ood,2,0.05,6,1e-06,0.2346904229852953,0.42626744508743286,0.626769483089447,0.22887742519378662,0.4411037564277649,15.524609092354842
carry_adam_long_cosine,229,20260903,240,276,276,30660833,test_family_ood,2,0.02,6,1e-06,0.2346904229852953,0.47756293416023254,0.6520940661430359,0.24505668878555298,0.49705299735069275,16.861927534264087
carry_adam_long_cosine,229,20260903,240,277,277,30660834,test_family_ood,2,0.05,6,1e-06,0.2346904229852953,0.5537494421005249,0.7149320840835571,0.24373188614845276,0.557691216468811,10.421088784441432
carry_adam_long_cosine,229,20260903,240,278,278,30660835,test_family_ood,2,0.02,6,1e-06,0.2346904229852953,0.5681725144386292,0.7431349158287048,0.23867850005626678,0.6581253409385681,9.342002524087226
carry_adam_long_cosine,229,20260903,240,279,279,30660836,test_family_ood,2,0.05,6,1e-06,0.2346904229852953,0.4656214118003845,0.6640037298202515,0.21907596290111542,0.4881696105003357,12.662383617177884
carry_adam_long_cosine,229,20260903,240,280,280,30660837,test_family_ood,2,0.02,6,1e-06,0.2346904229852953,0.5751090049743652,0.7436178922653198,0.22727009654045105,0.6852619051933289,8.876357815000578
carry_adam_long_cosine,229,20260903,240,281,281,30660838,test_family_ood,2,0.05,6,1e-06,0.2346904229852953,0.5346001386642456,0.7005009055137634,0.25351354479789734,0.5207695364952087,10.922731289126466
carry_adam_long_cosine,229,20260903,240,282,282,30660839,test_family_ood,2,0.02,6,1e-06,0.2346904229852953,0.4654938280582428,0.6600808501243591,0.211983785033226,0.4793804883956909,15.915007483401492
carry_adam_long_cosine,229,20260903,240,283,283,30660840,test_family_ood,2,0.05,6,1e-06,0.2346904229852953,0.44286468625068665,0.6338333487510681,0.22788038849830627,0.3410021662712097,16.033779568817042
carry_adam_long_cosine,229,20260903,240,284,284,30660841,test_family_ood,2,0.02,6,1e-06,0.2346904229852953,0.4449368417263031,0.6237059831619263,0.254304438829422,0.39943063259124756,15.116407326057795
carry_adam_long_cosine,229,20260903,240,285,285,30660842,test_family_ood,2,0.05,6,1e-06,0.2346904229852953,0.5575840473175049,0.7291838526725769,0.24245601892471313,0.7271514534950256,9.008489369257786
carry_adam_long_cosine,229,20260903,240,286,286,30660843,test_family_ood,2,0.02,6,1e-06,0.2346904229852953,0.5299026370048523,0.7183279395103455,0.2392970323562622,0.5488221645355225,10.840784001751649
carry_adam_long_cosine,229,20260903,240,287,287,30660844,test_family_ood,2,0.05,6,1e-06,0.2346904229852953,0.42126935720443726,0.6226766109466553,0.22368399798870087,0.442472368478775,17.555125765917207
carry_adam_long_cosine,229,20260903,240,288,288,30660845,test_family_ood,2,0.02,6,1e-06,0.2346904229852953,0.4619790017604828,0.6213550567626953,0.23616822063922882,0.4264792799949646,15.246542353455963
carry_adam_long_cosine,229,20260903,240,289,289,30660846,test_family_ood,2,0.05,6,1e-06,0.2346904229852953,0.5388004779815674,0.7250165343284607,0.24436154961585999,0.5371946096420288,9.271506029800548
carry_adam_long_cosine,229,20260903,240,290,290,30660847,test_family_ood,2,0.02,6,1e-06,0.2346904229852953,0.47462350130081177,0.671039879322052,0.2256782054901123,0.5478799939155579,9.54890776949481
carry_adam_long_cosine,229,20260903,240,291,291,30660848,test_family_ood,2,0.05,6,1e-06,0.2346904229852953,0.5312134623527527,0.7031371593475342,0.2684697210788727,0.5642690658569336,11.503890597160668
carry_adam_long_cosine,229,20260903,240,292,292,30660849,test_family_ood,2,0.02,6,1e-06,0.2346904229852953,0.5549382567405701,0.7058718204498291,0.2649969458580017,0.451972633600235,9.745809867385802
carry_adam_long_cosine,229,20260903,240,293,293,30660850,test_family_ood,2,0.05,6,1e-06,0.2346904229852953,0.44735774397850037,0.6327788829803467,0.2153957188129425,0.36294490098953247,16.43460606199242
carry_adam_long_cosine,229,20260903,240,294,294,30660851,test_family_ood,2,0.02,6,1e-06,0.2346904229852953,0.4242455065250397,0.6251633763313293,0.22776935994625092,0.44025054574012756,16.824150947420215
carry_adam_long_cosine,229,20260903,240,295,295,30660852,test_family_ood,2,0.05,6,1e-06,0.2346904229852953,0.46742406487464905,0.6860843300819397,0.20957237482070923,0.5247151255607605,11.817039750189082
carry_adam_long_cosine,229,20260903,240,296,296,30760821,test_joint_ood,2,0.08,6,1e-06,0.2346904229852953,0.541375994682312,0.7222036123275757,0.2574538290500641,0.5023671984672546,8.50262969329234
carry_adam_long_cosine,229,20260903,240,297,297,30760822,test_joint_ood,2,0.12,6,1e-06,0.2346904229852953,0.5185219049453735,0.6937641501426697,0.23085422813892365,0.6507958769798279,10.506835367961365
carry_adam_long_cosine,229,20260903,240,298,298,30760823,test_joint_ood,2,0.08,6,1e-06,0.2346904229852953,0.5114923119544983,0.6611976623535156,0.2457844614982605,0.4599277973175049,14.150356927458686
carry_adam_long_cosine,229,20260903,240,299,299,30760824,test_joint_ood,2,0.12,6,1e-06,0.2346904229852953,0.4782327115535736,0.6638585329055786,0.2579343020915985,0.3468603193759918,13.570121902588683
carry_adam_long_cosine,229,20260903,240,300,300,30760825,test_joint_ood,2,0.08,6,1e-06,0.2346904229852953,0.40032759308815,0.5979605317115784,0.20433542132377625,0.36468905210494995,19.859213926385145
carry_adam_long_cosine,229,20260903,240,301,301,30760826,test_joint_ood,2,0.12,6,1e-06,0.2346904229852953,0.44532856345176697,0.6463011503219604,0.22744183242321014,0.49022144079208374,12.989415891288916
carry_adam_long_cosine,229,20260903,240,302,302,30760827,test_joint_ood,2,0.08,6,1e-06,0.2346904229852953,0.43289485573768616,0.6417680978775024,0.2328616976737976,0.41816750168800354,17.392668495585514
carry_adam_long_cosine,229,20260903,240,303,303,30760828,test_joint_ood,2,0.12,6,1e-06,0.2346904229852953,0.5668132901191711,0.7352890968322754,0.26400455832481384,0.5347468256950378,10.342320017090119
carry_adam_long_cosine,229,20260903,240,304,304,30760829,test_joint_ood,2,0.08,6,1e-06,0.2346904229852953,0.5255386829376221,0.6861891746520996,0.26778969168663025,0.5014410018920898,10.17120708907088
carry_adam_long_cosine,229,20260903,240,305,305,30760830,test_joint_ood,2,0.12,6,1e-06,0.2346904229852953,0.43209606409072876,0.6591183543205261,0.20405304431915283,0.4203174412250519,17.302355103078153
carry_adam_long_cosine,229,20260903,240,306,306,30760831,test_joint_ood,2,0.08,6,1e-06,0.2346904229852953,0.4502241611480713,0.6662561297416687,0.19896019995212555,0.41531941294670105,17.33586587617095
carry_adam_long_cosine,229,20260903,240,307,307,30760832,test_joint_ood,2,0.12,6,1e-06,0.2346904229852953,0.44399434328079224,0.6558112502098083,0.2288399189710617,0.5543739199638367,12.956109084395147
carry_adam_long_cosine,229,20260903,240,308,308,30760833,test_joint_ood,2,0.08,6,1e-06,0.2346904229852953,0.5042593479156494,0.6824553608894348,0.2190374732017517,0.5060657262802124,16.58249717651986
carry_adam_long_cosine,229,20260903,240,309,309,30760834,test_joint_ood,2,0.12,6,1e-06,0.2346904229852953,0.49867281317710876,0.659079372882843,0.23960267007350922,0.5359376072883606,13.87767196326879
carry_adam_long_cosine,229,20260903,240,310,310,30760835,test_joint_ood,2,0.08,6,1e-06,0.2346904229852953,0.5086084604263306,0.6884498000144958,0.2392662763595581,0.3836936056613922,12.939835472940793
carry_adam_long_cosine,229,20260903,240,311,311,30760836,test_joint_ood,2,0.12,6,1e-06,0.2346904229852953,0.503290057182312,0.6827365159988403,0.24725988507270813,0.34347105026245117,13.281423548308787
carry_adam_long_cosine,229,20260903,240,312,312,30760837,test_joint_ood,2,0.08,6,1e-06,0.2346904229852953,0.5401586890220642,0.7220513820648193,0.2290811687707901,0.6549085974693298,10.217083361634531
carry_adam_long_cosine,229,20260903,240,313,313,30760838,test_joint_ood,2,0.12,6,1e-06,0.2346904229852953,0.4583088457584381,0.6535991430282593,0.23515768349170685,0.40014147758483887,17.93395052284215
carry_adam_long_cosine,229,20260903,240,314,314,30760839,test_joint_ood,2,0.08,6,1e-06,0.2346904229852953,0.526644766330719,0.7203997373580933,0.24892348051071167,0.5512537360191345,9.690279782654583
carry_adam_long_cosine,229,20260903,240,315,315,30760840,test_joint_ood,2,0.12,6,1e-06,0.2346904229852953,0.5586455464363098,0.732171356678009,0.26866087317466736,0.569205105304718,9.738367417756043
carry_adam_long_cosine,229,20260903,240,316,316,30760841,test_joint_ood,2,0.08,6,1e-06,0.2346904229852953,0.49057212471961975,0.6994659900665283,0.2353581339120865,0.5467787981033325,13.574616136119017
carry_adam_long_cosine,229,20260903,240,317,317,30760842,test_joint_ood,2,0.12,6,1e-06,0.2346904229852953,0.5075719952583313,0.6722983717918396,0.27020660042762756,0.44321078062057495,12.566483968565866
carry_adam_long_cosine,229,20260903,240,318,318,30760843,test_joint_ood,2,0.08,6,1e-06,0.2346904229852953,0.5343717336654663,0.6968881487846375,0.24834655225276947,0.49077531695365906,11.3450406435701
carry_adam_long_cosine,229,20260903,240,319,319,30760844,test_joint_ood,2,0.12,6,1e-06,0.2346904229852953,0.4877121150493622,0.6824111342430115,0.25500428676605225,0.49554359912872314,13.25942840881893
carry_adam_long_cosine,229,20260903,240,320,320,30760845,test_joint_ood,2,0.08,6,1e-06,0.2346904229852953,0.45061951875686646,0.6389603614807129,0.23467352986335754,0.42620381712913513,14.137604415671051
carry_adam_long_cosine,229,20260903,240,321,321,30760846,test_joint_ood,2,0.12,6,1e-06,0.2346904229852953,0.4796164631843567,0.680024266242981,0.23216694593429565,0.5878256559371948,8.92836325844941
carry_adam_long_cosine,229,20260903,240,322,322,30760847,test_joint_ood,2,0.08,6,1e-06,0.2346904229852953,0.49793851375579834,0.6846150159835815,0.24690571427345276,0.5582126379013062,13.150853575966176
carry_adam_long_cosine,229,20260903,240,323,323,30760848,test_joint_ood,2,0.12,6,1e-06,0.2346904229852953,0.5200101733207703,0.69090336561203,0.237765371799469,0.6557384133338928,8.808706794560983
carry_adam_long_cosine,229,20260903,240,324,324,30760849,test_joint_ood,2,0.08,6,1e-06,0.2346904229852953,0.4565054774284363,0.6492612957954407,0.23255418241024017,0.45735645294189453,15.501134280167312
carry_adam_long_cosine,229,20260903,240,325,325,30760850,test_joint_ood,2,0.12,6,1e-06,0.2346904229852953,0.5033310651779175,0.709282636642456,0.2336161881685257,0.6432788372039795,7.748689532292242
carry_adam_long_cosine,229,20260903,240,326,326,30760851,test_joint_ood,2,0.08,6,1e-06,0.2346904229852953,0.5575811862945557,0.7102097272872925,0.25919049978256226,0.5663518905639648,10.334318972771278
carry_adam_long_cosine,229,20260903,240,327,327,30760852,test_joint_ood,2,0.12,6,1e-06,0.2346904229852953,0.5230383276939392,0.7237337231636047,0.24941886961460114,0.5520344376564026,11.438677293448524
carry_adam_restart_cosine,239,20260901,240,200,200,30460821,test_iid,0,0.02,6,1e-06,0.25691015707707265,0.058660127222537994,0.16936345398426056,0.049531735479831696,0.09989046305418015,81.45207358016886
carry_adam_restart_cosine,239,20260901,240,201,201,30460822,test_iid,0,0.05,6,1e-06,0.25691015707707265,0.08436693251132965,0.22682791948318481,0.07287482172250748,0.0837991014122963,74.652730023772
carry_adam_restart_cosine,239,20260901,240,202,202,30460823,test_iid,0,0.02,6,1e-06,0.25691015707707265,0.07052184641361237,0.16271762549877167,0.05976321920752525,0.08785858750343323,76.18085582667044
carry_adam_restart_cosine,239,20260901,240,203,203,30460824,test_iid,0,0.05,6,1e-06,0.25691015707707265,0.05880971997976303,0.21435128152370453,0.04605228826403618,0.05983399972319603,83.61080648864686
carry_adam_restart_cosine,239,20260901,240,204,204,30460825,test_iid,0,0.02,6,1e-06,0.25691015707707265,0.05766146257519722,0.15669119358062744,0.04386026784777641,0.07669702172279358,81.57388767707587
carry_adam_restart_cosine,239,20260901,240,205,205,30460826,test_iid,0,0.05,6,1e-06,0.25691015707707265,0.06925550848245621,0.1992509663105011,0.05763618275523186,0.06859391182661057,75.6849597074636
carry_adam_restart_cosine,239,20260901,240,206,206,30460827,test_iid,1,0.02,6,1e-06,0.25691015707707265,0.09860628098249435,0.19902102649211884,0.06501597166061401,0.12363812327384949,65.7349715246134
carry_adam_restart_cosine,239,20260901,240,207,207,30460828,test_iid,1,0.05,6,1e-06,0.25691015707707265,0.112249456346035,0.2190905213356018,0.07481291145086288,0.1389031559228897,62.93870155683311
carry_adam_restart_cosine,239,20260901,240,208,208,30460829,test_iid,1,0.02,6,1e-06,0.25691015707707265,0.12609636783599854,0.2681025266647339,0.0655374675989151,0.10679538547992706,66.48277084716969
carry_adam_restart_cosine,239,20260901,240,209,209,30460830,test_iid,1,0.05,6,1e-06,0.25691015707707265,0.09577344357967377,0.18594595789909363,0.05795886740088463,0.13906230032444,63.58755273544203
carry_adam_restart_cosine,239,20260901,240,210,210,30460831,test_iid,1,0.02,6,1e-06,0.25691015707707265,0.07824540138244629,0.17096666991710663,0.050926826894283295,0.09213409572839737,66.19423430552042
carry_adam_restart_cosine,239,20260901,240,211,211,30460832,test_iid,1,0.05,6,1e-06,0.25691015707707265,0.11438287794589996,0.22968514263629913,0.06904633343219757,0.14363673329353333,65.462873501613
carry_adam_restart_cosine,239,20260901,240,212,212,30460833,test_iid,0,0.02,6,1e-06,0.25691015707707265,0.09360010176897049,0.24973846971988678,0.07748737186193466,0.11856659501791,73.8597759762761
