strategy,source_index,sample_seed,source_split,family_id,noise_level,model_seed_count,field_rel_l2,audit_reprojection_rel_l2
carry_adam_restart_cosine,231,30460852,test_iid,1,0.05,3,0.12006319065888722,0.09560005615154903
carry_adam_restart_cosine,232,30560821,test_noise_ood,0,0.08,3,0.07388629515965779,0.06913481776913007
carry_adam_restart_cosine,233,30560822,test_noise_ood,0,0.12,3,0.09004158526659012,0.09319707254568736
carry_adam_restart_cosine,234,30560823,test_noise_ood,0,0.08,3,0.10112927109003067,0.15420727928479513
carry_adam_restart_cosine,235,30560824,test_noise_ood,0,0.12,3,0.10878486931324005,0.1008267675836881
carry_adam_restart_cosine,236,30560825,test_noise_ood,0,0.08,3,0.0781223252415657,0.10840154439210892
carry_adam_restart_cosine,237,30560826,test_noise_ood,0,0.12,3,0.10243067145347595,0.08690568556388219
carry_adam_restart_cosine,238,30560827,test_noise_ood,1,0.08,3,0.20713475346565247,0.20627394318580627
carry_adam_restart_cosine,239,30560828,test_noise_ood,1,0.12,3,0.14204579095045725,0.13547138373057047
carry_adam_restart_cosine,240,30560829,test_noise_ood,1,0.08,3,0.11758283525705338,0.17620976269245148
carry_adam_restart_cosine,241,30560830,test_noise_ood,1,0.12,3,0.12936166922251383,0.23652053872744241
carry_adam_restart_cosine,242,30560831,test_noise_ood,1,0.08,3,0.19279617567857107,0.18585917353630066
carry_adam_restart_cosine,243,30560832,test_noise_ood,1,0.12,3,0.13045338292916617,0.10388896365960439
carry_adam_restart_cosine,244,30560833,test_noise_ood,0,0.08,3,0.073123333354791,0.05781800175706545
carry_adam_restart_cosine,245,30560834,test_noise_ood,0,0.12,3,0.08677979310353597,0.09186361481746037
carry_adam_restart_cosine,246,30560835,test_noise_ood,0,0.08,3,0.07664843897024791,0.0887855018178622
carry_adam_restart_cosine,247,30560836,test_noise_ood,0,0.12,3,0.09574978301922481,0.11821217338244121
carry_adam_restart_cosine,248,30560837,test_noise_ood,0,0.08,3,0.07511465003093083,0.09945142765839894
carry_adam_restart_cosine,249,30560838,test_noise_ood,0,0.12,3,0.10749642550945282,0.12622705847024918
carry_adam_restart_cosine,250,30560839,test_noise_ood,1,0.08,3,0.12430489808320999,0.14933487276236215
carry_adam_restart_cosine,251,30560840,test_noise_ood,1,0.12,3,0.27319930990537006,0.39649027585983276
carry_adam_restart_cosine,252,30560841,test_noise_ood,1,0.08,3,0.18644496301809946,0.243814284602801
carry_adam_restart_cosine,253,30560842,test_noise_ood,1,0.12,3,0.13889972865581512,0.15121411283810934
carry_adam_restart_cosine,254,30560843,test_noise_ood,1,0.08,3,0.10378064960241318,0.10489174723625183
carry_adam_restart_cosine,255,30560844,test_noise_ood,1,0.12,3,0.15167382856210074,0.20048115154107413
carry_adam_restart_cosine,256,30560845,test_noise_ood,0,0.08,3,0.07325604557991028,0.07242334882418315
carry_adam_restart_cosine,257,30560846,test_noise_ood,0,0.12,3,0.11474705984195073,0.13127539803584418
carry_adam_restart_cosine,258,30560847,test_noise_ood,0,0.08,3,0.075223907828331,0.06194203471144041
carry_adam_restart_cosine,259,30560848,test_noise_ood,0,0.12,3,0.10545905927817027,0.1217615803082784
carry_adam_restart_cosine,260,30560849,test_noise_ood,0,0.08,3,0.08887679129838943,0.10708924879630406
carry_adam_restart_cosine,261,30560850,test_noise_ood,0,0.12,3,0.10500144958496094,0.1464745153983434
carry_adam_restart_cosine,262,30560851,test_noise_ood,1,0.08,3,0.15738739569981894,0.12863314400116602
carry_adam_restart_cosine,263,30560852,test_noise_ood,1,0.12,3,0.15792393187681833,0.18393603463967642
carry_adam_restart_cosine,264,30660821,test_family_ood,2,0.02,3,0.5386056701342264,0.43867819507916767
carry_adam_restart_cosine,265,30660822,test_family_ood,2,0.05,3,0.5188403725624084,0.5709127187728882
carry_adam_restart_cosine,266,30660823,test_family_ood,2,0.02,3,0.4157886604468028,0.436039000749588
carry_adam_restart_cosine,267,30660824,test_family_ood,2,0.05,3,0.5777743061383566,0.5697697997093201
carry_adam_restart_cosine,268,30660825,test_family_ood,2,0.02,3,0.4172239700953166,0.45147863030433655
carry_adam_restart_cosine,269,30660826,test_family_ood,2,0.05,3,0.5532703995704651,0.550023078918457
carry_adam_restart_cosine,270,30660827,test_family_ood,2,0.02,3,0.5093446373939514,0.5712918639183044
carry_adam_restart_cosine,271,30660828,test_family_ood,2,0.05,3,0.5254207452138265,0.400939017534256
carry_adam_restart_cosine,272,30660829,test_family_ood,2,0.02,3,0.45719362298647565,0.454392929871877
carry_adam_restart_cosine,273,30660830,test_family_ood,2,0.05,3,0.5229995250701904,0.5716000398000082
carry_adam_restart_cosine,274,30660831,test_family_ood,2,0.02,3,0.5408005913098654,0.5146910548210144
carry_adam_restart_cosine,275,30660832,test_family_ood,2,0.05,3,0.4334591229756673,0.48599661389986676
carry_adam_restart_cosine,276,30660833,test_family_ood,2,0.02,3,0.4863711694876353,0.5357461373011271
carry_adam_restart_cosine,277,30660834,test_family_ood,2,0.05,3,0.5589462121327718,0.6029359102249146
carry_adam_restart_cosine,278,30660835,test_family_ood,2,0.02,3,0.5740226109822592,0.6722816824913025
carry_adam_restart_cosine,279,30660836,test_family_ood,2,0.05,3,0.456785907347997,0.46548888087272644
carry_adam_restart_cosine,280,30660837,test_family_ood,2,0.02,3,0.5774932503700256,0.6870625217755636
carry_adam_restart_cosine,281,30660838,test_family_ood,2,0.05,3,0.5470361510912577,0.5789148608843485
carry_adam_restart_cosine,282,30660839,test_family_ood,2,0.02,3,0.47431236505508423,0.5116683344046274
carry_adam_restart_cosine,283,30660840,test_family_ood,2,0.05,3,0.44810376564661664,0.3670179744561513
carry_adam_restart_cosine,284,30660841,test_family_ood,2,0.02,3,0.4520932932694753,0.45814331372578937
carry_adam_restart_cosine,285,30660842,test_family_ood,2,0.05,3,0.559604287147522,0.7132356564203898
carry_adam_restart_cosine,286,30660843,test_family_ood,2,0.02,3,0.5286243359247843,0.5376637776692709
carry_adam_restart_cosine,287,30660844,test_family_ood,2,0.05,3,0.42366273204485577,0.45486314098040265
carry_adam_restart_cosine,288,30660845,test_family_ood,2,0.02,3,0.4691668053468068,0.44792231917381287
carry_adam_restart_cosine,289,30660846,test_family_ood,2,0.05,3,0.5400582154591879,0.5562480688095093
carry_adam_restart_cosine,290,30660847,test_family_ood,2,0.02,3,0.4634471635023753,0.5050149460633596
carry_adam_restart_cosine,291,30660848,test_family_ood,2,0.05,3,0.5380237698554993,0.6017390092213949
carry_adam_restart_cosine,292,30660849,test_family_ood,2,0.02,3,0.5584179361661276,0.45702896515528363
carry_adam_restart_cosine,293,30660850,test_family_ood,2,0.05,3,0.4524646004041036,0.3945942521095276
carry_adam_restart_cosine,294,30660851,test_family_ood,2,0.02,3,0.43215058247248334,0.48224179943402606
carry_adam_restart_cosine,295,30660852,test_family_ood,2,0.05,3,0.46228012442588806,0.5140662988026937
carry_adam_restart_cosine,296,30760821,test_joint_ood,2,0.08,3,0.5506658554077148,0.5350420475006104
carry_adam_restart_cosine,297,30760822,test_joint_ood,2,0.12,3,0.5161394476890564,0.6159734129905701
carry_adam_restart_cosine,298,30760823,test_joint_ood,2,0.08,3,0.513634979724884,0.47342416644096375
carry_adam_restart_cosine,299,30760824,test_joint_ood,2,0.12,3,0.481182595094045,0.381268968184789
carry_adam_restart_cosine,300,30760825,test_joint_ood,2,0.08,3,0.4052865703900655,0.38586602608362836
carry_adam_restart_cosine,301,30760826,test_joint_ood,2,0.12,3,0.43692461649576825,0.48006489872932434
carry_adam_restart_cosine,302,30760827,test_joint_ood,2,0.08,3,0.4388814965883891,0.46412786841392517
carry_adam_restart_cosine,303,30760828,test_joint_ood,2,0.12,3,0.5725143949190775,0.5545637607574463
carry_adam_restart_cosine,304,30760829,test_joint_ood,2,0.08,3,0.5292158325513204,0.5502699414889017
carry_adam_restart_cosine,305,30760830,test_joint_ood,2,0.12,3,0.43599555889765423,0.4340379337469737
carry_adam_restart_cosine,306,30760831,test_joint_ood,2,0.08,3,0.45549659927686054,0.4299655556678772
carry_adam_restart_cosine,307,30760832,test_joint_ood,2,0.12,3,0.4337999125321706,0.5158871908982595
carry_adam_restart_cosine,308,30760833,test_joint_ood,2,0.08,3,0.5112669269243876,0.520358552535375
carry_adam_restart_cosine,309,30760834,test_joint_ood,2,0.12,3,0.4942970275878906,0.5228382448355356
carry_adam_restart_cosine,310,30760835,test_joint_ood,2,0.08,3,0.5123898585637411,0.42530156175295514
carry_adam_restart_cosine,311,30760836,test_joint_ood,2,0.12,3,0.5025986135005951,0.3654010593891144
carry_adam_restart_cosine,312,30760837,test_joint_ood,2,0.08,3,0.5374572475751241,0.6393002271652222
carry_adam_restart_cosine,313,30760838,test_joint_ood,2,0.12,3,0.46832484006881714,0.4317434827486674
carry_adam_restart_cosine,314,30760839,test_joint_ood,2,0.08,3,0.5266638199488322,0.5534121990203857
carry_adam_restart_cosine,315,30760840,test_joint_ood,2,0.12,3,0.5677130818367004,0.609080970287323
carry_adam_restart_cosine,316,30760841,test_joint_ood,2,0.08,3,0.488311509291331,0.5644318064053854
carry_adam_restart_cosine,317,30760842,test_joint_ood,2,0.12,3,0.5190623998641968,0.47603463133176166
carry_adam_restart_cosine,318,30760843,test_joint_ood,2,0.08,3,0.5403399268786112,0.5263551672299703
carry_adam_restart_cosine,319,30760844,test_joint_ood,2,0.12,3,0.4958457847436269,0.5430181622505188
carry_adam_restart_cosine,320,30760845,test_joint_ood,2,0.08,3,0.4474274516105652,0.39846203724543255
carry_adam_restart_cosine,321,30760846,test_joint_ood,2,0.12,3,0.4629826446374257,0.5453709562619528
carry_adam_restart_cosine,322,30760847,test_joint_ood,2,0.08,3,0.5045157670974731,0.6130078037579855
carry_adam_restart_cosine,323,30760848,test_joint_ood,2,0.12,3,0.5184429089228312,0.6482903361320496
carry_adam_restart_cosine,324,30760849,test_joint_ood,2,0.08,3,0.46141966183980304,0.47898760437965393
carry_adam_restart_cosine,325,30760850,test_joint_ood,2,0.12,3,0.4955061674118042,0.6169246435165405
carry_adam_restart_cosine,326,30760851,test_joint_ood,2,0.08,3,0.565951943397522,0.5917015671730042
carry_adam_restart_cosine,327,30760852,test_joint_ood,2,0.12,3,0.5292067925135294,0.568660298983256
restart_adam_restart_cosine,200,30460821,test_iid,0,0.02,3,0.06622512141863506,0.12704053769508997
restart_adam_restart_cosine,201,30460822,test_iid,0,0.05,3,0.08930747707684834,0.0979491298397382
restart_adam_restart_cosine,202,30460823,test_iid,0,0.02,3,0.07911159346501033,0.10936041176319122
restart_adam_restart_cosine,203,30460824,test_iid,0,0.05,3,0.06146427740653356,0.06257125735282898
restart_adam_restart_cosine,204,30460825,test_iid,0,0.02,3,0.06102077787121137,0.07005378107229869
restart_adam_restart_cosine,205,30460826,test_iid,0,0.05,3,0.07306144138177235,0.07724585384130478
restart_adam_restart_cosine,206,30460827,test_iid,1,0.02,3,0.10057977090279262,0.127256711324056
restart_adam_restart_cosine,207,30460828,test_iid,1,0.05,3,0.11718608687321345,0.16785980761051178
restart_adam_restart_cosine,208,30460829,test_iid,1,0.02,3,0.13964325189590454,0.1356689135233561
restart_adam_restart_cosine,209,30460830,test_iid,1,0.05,3,0.10322830080986023,0.1571579029162725
restart_adam_restart_cosine,210,30460831,test_iid,1,0.02,3,0.08195618788401286,0.09129713227351506
restart_adam_restart_cosine,211,30460832,test_iid,1,0.05,3,0.11773729821046193,0.1549260417620341
restart_adam_restart_cosine,212,30460833,test_iid,0,0.02,3,0.09502536555131276,0.10532275835673015
restart_adam_restart_cosine,213,30460834,test_iid,0,0.05,3,0.10825155675411224,0.15355449418226877
restart_adam_restart_cosine,214,30460835,test_iid,0,0.02,3,0.10025956978400548,0.12595208485921225
restart_adam_restart_cosine,215,30460836,test_iid,0,0.05,3,0.07753350834051768,0.08244739721218745
restart_adam_restart_cosine,216,30460837,test_iid,0,0.02,3,0.06570646911859512,0.08195703476667404
restart_adam_restart_cosine,217,30460838,test_iid,0,0.05,3,0.0716482624411583,0.06877483427524567
restart_adam_restart_cosine,218,30460839,test_iid,1,0.02,3,0.12412023544311523,0.1685485690832138
restart_adam_restart_cosine,219,30460840,test_iid,1,0.05,3,0.15037522713343301,0.19273284077644348
restart_adam_restart_cosine,220,30460841,test_iid,1,0.02,3,0.2627021272977193,0.3991084694862366
restart_adam_restart_cosine,221,30460842,test_iid,1,0.05,3,0.11168522884448369,0.1683120975891749
restart_adam_restart_cosine,222,30460843,test_iid,1,0.02,3,0.1744718054930369,0.2968626618385315
restart_adam_restart_cosine,223,30460844,test_iid,1,0.05,3,0.1572226732969284,0.2470560371875763
restart_adam_restart_cosine,224,30460845,test_iid,0,0.02,3,0.055412949373324714,0.0579150045911471
restart_adam_restart_cosine,225,30460846,test_iid,0,0.05,3,0.07243961344162624,0.05527031670014063
restart_adam_restart_cosine,226,30460847,test_iid,0,0.02,3,0.04745642468333244,0.056216063598791756
restart_adam_restart_cosine,227,30460848,test_iid,0,0.05,3,0.058474183082580566,0.05310151229302088
restart_adam_restart_cosine,228,30460849,test_iid,0,0.02,3,0.0613397608200709,0.06191780666510264
restart_adam_restart_cosine,229,30460850,test_iid,0,0.05,3,0.06195570528507233,0.06890266140302022
restart_adam_restart_cosine,230,30460851,test_iid,1,0.02,3,0.1104368989666303,0.13222593069076538
restart_adam_restart_cosine,231,30460852,test_iid,1,0.05,3,0.1264993424216906,0.09878392765919368
restart_adam_restart_cosine,232,30560821,test_noise_ood,0,0.08,3,0.07807333519061406,0.06807746241490047
restart_adam_restart_cosine,233,30560822,test_noise_ood,0,0.12,3,0.0939287319779396,0.09616249303023021
restart_adam_restart_cosine,234,30560823,test_noise_ood,0,0.08,3,0.10372613867123921,0.15038075546423593
restart_adam_restart_cosine,235,30560824,test_noise_ood,0,0.12,3,0.11086609959602356,0.09638779610395432
restart_adam_restart_cosine,236,30560825,test_noise_ood,0,0.08,3,0.08262073745330174,0.11035650471846263
restart_adam_restart_cosine,237,30560826,test_noise_ood,0,0.12,3,0.10638840744892757,0.0878556768099467
restart_adam_restart_cosine,238,30560827,test_noise_ood,1,0.08,3,0.2160677363475164,0.1973717212677002
restart_adam_restart_cosine,239,30560828,test_noise_ood,1,0.12,3,0.15031082928180695,0.1480049987634023
restart_adam_restart_cosine,240,30560829,test_noise_ood,1,0.08,3,0.12394388268391292,0.18451887369155884
restart_adam_restart_cosine,241,30560830,test_noise_ood,1,0.12,3,0.1388865460952123,0.2731533646583557
restart_adam_restart_cosine,242,30560831,test_noise_ood,1,0.08,3,0.2143502632776896,0.2190647472937902
restart_adam_restart_cosine,243,30560832,test_noise_ood,1,0.12,3,0.13580840329329172,0.11054335037867229
restart_adam_restart_cosine,244,30560833,test_noise_ood,0,0.08,3,0.07764556507269542,0.06553593277931213
restart_adam_restart_cosine,245,30560834,test_noise_ood,0,0.12,3,0.09113756318887074,0.09604442119598389
restart_adam_restart_cosine,246,30560835,test_noise_ood,0,0.08,3,0.08007800082365672,0.09155797958374023
restart_adam_restart_cosine,247,30560836,test_noise_ood,0,0.12,3,0.09978825598955154,0.12090907494227092
restart_adam_restart_cosine,248,30560837,test_noise_ood,0,0.08,3,0.08006403843561809,0.10799951106309891
restart_adam_restart_cosine,249,30560838,test_noise_ood,0,0.12,3,0.11187833547592163,0.1282666027545929
restart_adam_restart_cosine,250,30560839,test_noise_ood,1,0.08,3,0.13155445456504822,0.14503075182437897
restart_adam_restart_cosine,251,30560840,test_noise_ood,1,0.12,3,0.28447261452674866,0.42152998844782513
restart_adam_restart_cosine,252,30560841,test_noise_ood,1,0.08,3,0.19912289579709372,0.2676518460114797
restart_adam_restart_cosine,253,30560842,test_noise_ood,1,0.12,3,0.1499271740516027,0.16309278210004172
restart_adam_restart_cosine,254,30560843,test_noise_ood,1,0.08,3,0.10814214249451955,0.11795541644096375
restart_adam_restart_cosine,255,30560844,test_noise_ood,1,0.12,3,0.15789089600245157,0.20986248552799225
restart_adam_restart_cosine,256,30560845,test_noise_ood,0,0.08,3,0.07670002430677414,0.07330243289470673
restart_adam_restart_cosine,257,30560846,test_noise_ood,0,0.12,3,0.12091413637002309,0.1384566326936086
restart_adam_restart_cosine,258,30560847,test_noise_ood,0,0.08,3,0.0792715276281039,0.0683052067955335
restart_adam_restart_cosine,259,30560848,test_noise_ood,0,0.12,3,0.11040348062912624,0.12239892035722733
restart_adam_restart_cosine,260,30560849,test_noise_ood,0,0.08,3,0.09223129600286484,0.10751466701428096
restart_adam_restart_cosine,261,30560850,test_noise_ood,0,0.12,3,0.11124016592899959,0.16349691649278006
restart_adam_restart_cosine,262,30560851,test_noise_ood,1,0.08,3,0.15962214767932892,0.13460111866394678
restart_adam_restart_cosine,263,30560852,test_noise_ood,1,0.12,3,0.1703194429477056,0.21134662131468454
restart_adam_restart_cosine,264,30660821,test_family_ood,2,0.02,3,0.5377736687660217,0.44820640484491986
restart_adam_restart_cosine,265,30660822,test_family_ood,2,0.05,3,0.514420747756958,0.557917853196462
restart_adam_restart_cosine,266,30660823,test_family_ood,2,0.02,3,0.41340145468711853,0.4485275149345398
restart_adam_restart_cosine,267,30660824,test_family_ood,2,0.05,3,0.5750201145807902,0.5583764910697937
restart_adam_restart_cosine,268,30660825,test_family_ood,2,0.02,3,0.4168386956055959,0.4450277090072632
restart_adam_restart_cosine,269,30660826,test_family_ood,2,0.05,3,0.5534072120984396,0.5469703475634257
restart_adam_restart_cosine,270,30660827,test_family_ood,2,0.02,3,0.5018291771411896,0.550432562828064
restart_adam_restart_cosine,271,30660828,test_family_ood,2,0.05,3,0.5255349278450012,0.40819881359736127
restart_adam_restart_cosine,272,30660829,test_family_ood,2,0.02,3,0.4541522165139516,0.4405762453873952
restart_adam_restart_cosine,273,30660830,test_family_ood,2,0.05,3,0.5221545100212097,0.574583113193512
restart_adam_restart_cosine,274,30660831,test_family_ood,2,0.02,3,0.5366304318110148,0.4931043287118276
restart_adam_restart_cosine,275,30660832,test_family_ood,2,0.05,3,0.42913562059402466,0.4787134925524394
restart_adam_restart_cosine,276,30660833,test_family_ood,2,0.02,3,0.48232165972391766,0.5262981454531351
restart_adam_restart_cosine,277,30660834,test_family_ood,2,0.05,3,0.5541095932324728,0.5728835463523865
restart_adam_restart_cosine,278,30660835,test_family_ood,2,0.02,3,0.5693205793698629,0.6664165655771891
restart_adam_restart_cosine,279,30660836,test_family_ood,2,0.05,3,0.45444246133168537,0.4619159897168477
restart_adam_restart_cosine,280,30660837,test_family_ood,2,0.02,3,0.5749348998069763,0.680899441242218
restart_adam_restart_cosine,281,30660838,test_family_ood,2,0.05,3,0.5393645564715067,0.561964730421702
restart_adam_restart_cosine,282,30660839,test_family_ood,2,0.02,3,0.4690316319465637,0.5031387507915497
restart_adam_restart_cosine,283,30660840,test_family_ood,2,0.05,3,0.4429517289002736,0.359664390484492
restart_adam_restart_cosine,284,30660841,test_family_ood,2,0.02,3,0.4443608820438385,0.43678634365399677
restart_adam_restart_cosine,285,30660842,test_family_ood,2,0.05,3,0.5548091133435568,0.7106169660886129
restart_adam_restart_cosine,286,30660843,test_family_ood,2,0.02,3,0.523888091246287,0.5339924494425455
restart_adam_restart_cosine,287,30660844,test_family_ood,2,0.05,3,0.4206789433956146,0.44308484594027203
restart_adam_restart_cosine,288,30660845,test_family_ood,2,0.02,3,0.4659723142782847,0.43727285663286847
restart_adam_restart_cosine,289,30660846,test_family_ood,2,0.05,3,0.5344228744506836,0.5350200434525808
restart_adam_restart_cosine,290,30660847,test_family_ood,2,0.02,3,0.4591567317644755,0.49960964918136597
restart_adam_restart_cosine,291,30660848,test_family_ood,2,0.05,3,0.5312270124753317,0.5966880718866984
restart_adam_restart_cosine,292,30660849,test_family_ood,2,0.02,3,0.5517863829930624,0.44381094972292584
restart_adam_restart_cosine,293,30660850,test_family_ood,2,0.05,3,0.44936591386795044,0.38221534093221027
restart_adam_restart_cosine,294,30660851,test_family_ood,2,0.02,3,0.42617908120155334,0.46568411588668823
restart_adam_restart_cosine,295,30660852,test_family_ood,2,0.05,3,0.4626935621102651,0.522713283697764
restart_adam_restart_cosine,296,30760821,test_joint_ood,2,0.08,3,0.5417633652687073,0.5112797816594442
restart_adam_restart_cosine,297,30760822,test_joint_ood,2,0.12,3,0.5146180589993795,0.6116490562756857
restart_adam_restart_cosine,298,30760823,test_joint_ood,2,0.08,3,0.5156568288803101,0.47892366846402484
restart_adam_restart_cosine,299,30760824,test_joint_ood,2,0.12,3,0.4741051693757375,0.361541748046875
restart_adam_restart_cosine,300,30760825,test_joint_ood,2,0.08,3,0.40259580810864765,0.3796591560045878
restart_adam_restart_cosine,301,30760826,test_joint_ood,2,0.12,3,0.43356608351071674,0.47268710533777875
restart_adam_restart_cosine,302,30760827,test_joint_ood,2,0.08,3,0.43256715933481854,0.453974852959315
restart_adam_restart_cosine,303,30760828,test_joint_ood,2,0.12,3,0.5691544810930887,0.5510302186012268
restart_adam_restart_cosine,304,30760829,test_joint_ood,2,0.08,3,0.523532489935557,0.5307499468326569
restart_adam_restart_cosine,305,30760830,test_joint_ood,2,0.12,3,0.43609170118967694,0.4271758496761322
restart_adam_restart_cosine,306,30760831,test_joint_ood,2,0.08,3,0.45527636011441547,0.43468700846036273
restart_adam_restart_cosine,307,30760832,test_joint_ood,2,0.12,3,0.43228931228319806,0.5141170620918274
restart_adam_restart_cosine,308,30760833,test_joint_ood,2,0.08,3,0.511663575967153,0.5277270873387655
restart_adam_restart_cosine,309,30760834,test_joint_ood,2,0.12,3,0.49564462900161743,0.5202071865399679
restart_adam_restart_cosine,310,30760835,test_joint_ood,2,0.08,3,0.5092796881993612,0.4222521682580312
restart_adam_restart_cosine,311,30760836,test_joint_ood,2,0.12,3,0.5022776325543722,0.3616502086321513
restart_adam_restart_cosine,312,30760837,test_joint_ood,2,0.08,3,0.535361091295878,0.6383896072705587
restart_adam_restart_cosine,313,30760838,test_joint_ood,2,0.12,3,0.4664468765258789,0.42760972181955975
restart_adam_restart_cosine,314,30760839,test_joint_ood,2,0.08,3,0.523356040318807,0.5428382356961569
restart_adam_restart_cosine,315,30760840,test_joint_ood,2,0.12,3,0.5604247053464254,0.5869754155476888
restart_adam_restart_cosine,316,30760841,test_joint_ood,2,0.08,3,0.4825537105401357,0.5475953022638956
restart_adam_restart_cosine,317,30760842,test_joint_ood,2,0.12,3,0.5142375032107035,0.4672827422618866
restart_adam_restart_cosine,318,30760843,test_joint_ood,2,0.08,3,0.5357039570808411,0.5069014132022858
restart_adam_restart_cosine,319,30760844,test_joint_ood,2,0.12,3,0.4896773397922516,0.5289779702822367
restart_adam_restart_cosine,320,30760845,test_joint_ood,2,0.08,3,0.4456237157185872,0.3871321678161621
restart_adam_restart_cosine,321,30760846,test_joint_ood,2,0.12,3,0.46181289354960126,0.5459904273351034
restart_adam_restart_cosine,322,30760847,test_joint_ood,2,0.08,3,0.4980623424053192,0.5971028010050455
restart_adam_restart_cosine,323,30760848,test_joint_ood,2,0.12,3,0.5169364015261332,0.6466795603434244
restart_adam_restart_cosine,324,30760849,test_joint_ood,2,0.08,3,0.454659640789032,0.45242200295130414
restart_adam_restart_cosine,325,30760850,test_joint_ood,2,0.12,3,0.4917261799176534,0.6084157427151998
restart_adam_restart_cosine,326,30760851,test_joint_ood,2,0.08,3,0.5601475238800049,0.5739284157752991
restart_adam_restart_cosine,327,30760852,test_joint_ood,2,0.12,3,0.5257494449615479,0.552446722984314
